subject_id,motion,record_id,feature,condition,value
p25,Global,jap_p25_Global_similarity_matrix,Left_Arm,Pre,0.16679167450161878
p25,Global,straight_p25_Global_003_similarity_matrix,Left_Arm,Pre,0.2807719153386614
p25,Global,uppercut_left_p25_Global_003_similarity_matrix,Left_Arm,Pre,0.21018021584502172
p25,Global,uppercut_right_p25_Global_002_similarity_matrix,Left_Arm,Pre,0.21789292371519609
p25,Global,hook_left_p25_Global_002_similarity_matrix,Left_Arm,Main,
p25,Global,hook_right_p25_Global_001_similarity_matrix,Left_Arm,Main,
p25,Global,jap_p25_Global_similarity_matrix,Left_Arm,Main,
p25,Global,straight_p25_Global_003_similarity_matrix,Left_Arm,Main,
p25,Global,uppercut_left_p25_Global_003_similarity_matrix,Left_Arm,Main,
p25,Global,uppercut_right_p25_Global_002_similarity_matrix,Left_Arm,Main,
p25,Global,hook_left_p25_Global_002_similarity_matrix,Left_Arm,Post,0.21828653325240022
p25,Global,hook_right_p25_Global_001_similarity_matrix,Left_Arm,Post,0.15708883762073428
p25,Global,jap_p25_Global_similarity_matrix,Left_Arm,Post,0.1641252914548518
p25,Global,straight_p25_Global_003_similarity_matrix,Left_Arm,Post,0.18109183252434108
p25,Global,uppercut_left_p25_Global_003_similarity_matrix,Left_Arm,Post,0.20843758450703803
p25,Global,uppercut_right_p25_Global_002_similarity_matrix,Left_Arm,Post,0.21908909497177725
p25,Global,hook_left_p25_Global_002_similarity_matrix,Left_Leg,Pre,0.23460182351276596
p25,Global,hook_right_p25_Global_001_similarity_matrix,Left_Leg,Pre,0.2142524087318527
p25,Global,jap_p25_Global_similarity_matrix,Left_Leg,Pre,0.23160812482454757
p25,Global,straight_p25_Global_003_similarity_matrix,Left_Leg,Pre,0.2923499376658312
p25,Global,uppercut_left_p25_Global_003_similarity_matrix,Left_Leg,Pre,0.2745825425560146
p25,Global,uppercut_right_p25_Global_002_similarity_matrix,Left_Leg,Pre,0.2557364664561784
p25,Global,hook_left_p25_Global_002_similarity_matrix,Left_Leg,Main,
p25,Global,hook_right_p25_Global_001_similarity_matrix,Left_Leg,Main,
p25,Global,jap_p25_Global_similarity_matrix,Left_Leg,Main,
p25,Global,straight_p25_Global_003_similarity_matrix,Left_Leg,Main,
p25,Global,uppercut_left_p25_Global_003_similarity_matrix,Left_Leg,Main,
p25,Global,uppercut_right_p25_Global_002_similarity_matrix,Left_Leg,Main,
p25,Global,hook_left_p25_Global_002_similarity_matrix,Left_Leg,Post,0.2865928366313689
p25,Global,hook_right_p25_Global_001_similarity_matrix,Left_Leg,Post,0.20988606786575206
p25,Global,jap_p25_Global_similarity_matrix,Left_Leg,Post,0.24212537064785775
p25,Global,straight_p25_Global_003_similarity_matrix,Left_Leg,Post,0.25819370673302444
p25,Global,uppercut_left_p25_Global_003_similarity_matrix,Left_Leg,Post,0.25843697247022185
p25,Global,uppercut_right_p25_Global_002_similarity_matrix,Left_Leg,Post,0.2657986604867585
p25,Global,hook_left_p25_Global_002_similarity_matrix,Overall,Pre,0.19641103399190712
p25,Global,hook_right_p25_Global_001_similarity_matrix,Overall,Pre,0.17962713715606204
p25,Global,jap_p25_Global_similarity_matrix,Overall,Pre,0.15323248468793793
p25,Global,straight_p25_Global_003_similarity_matrix,Overall,Pre,0.23099942928232245
p25,Global,uppercut_left_p25_Global_003_similarity_matrix,Overall,Pre,0.20710780886237515
p25,Global,uppercut_right_p25_Global_002_similarity_matrix,Overall,Pre,0.19739809938585268
p25,Global,hook_left_p25_Global_002_similarity_matrix,Overall,Main,
p25,Global,hook_right_p25_Global_001_similarity_matrix,Overall,Main,
p25,Global,jap_p25_Global_similarity_matrix,Overall,Main,
p25,Global,straight_p25_Global_003_similarity_matrix,Overall,Main,
p25,Global,uppercut_left_p25_Global_003_similarity_matrix,Overall,Main,
p25,Global,uppercut_right_p25_Global_002_similarity_matrix,Overall,Main,
p25,Global,hook_left_p25_Global_002_similarity_matrix,Overall,Post,0.20347176104784176
p25,Global,hook_right_p25_Global_001_similarity_matrix,Overall,Post,0.16642393922737989
p25,Global,jap_p25_Global_similarity_matrix,Overall,Post,0.16558989140443736
p25,Global,straight_p25_Global_003_similarity_matrix,Overall,Post,0.1892162180049483
p25,Global,uppercut_left_p25_Global_003_similarity_matrix,Overall,Post,0.20000913525242767
p25,Global,uppercut_right_p25_Global_002_similarity_matrix,Overall,Post,0.20184166106098775
p25,Global,hook_left_p25_Global_002_similarity_matrix,Position,Pre,0.047641023988615895
p25,Global,hook_right_p25_Global_001_similarity_matrix,Position,Pre,0.04762098899837394
p25,Global,jap_p25_Global_similarity_matrix,Position,Pre,0.04766362604914929
p25,Global,straight_p25_Global_003_similarity_matrix,Position,Pre,0.04832005529202686
p25,Global,uppercut_left_p25_Global_003_similarity_matrix,Position,Pre,0.04765072690612702
p25,Global,uppercut_right_p25_Global_002_similarity_matrix,Position,Pre,0.04764801132408438
p25,Global,hook_left_p25_Global_002_similarity_matrix,Position,Main,
p25,Global,hook_right_p25_Global_001_similarity_matrix,Position,Main,
p25,Global,jap_p25_Global_similarity_matrix,Position,Main,
p25,Global,straight_p25_Global_003_similarity_matrix,Position,Main,
p25,Global,uppercut_left_p25_Global_003_similarity_matrix,Position,Main,
p25,Global,uppercut_right_p25_Global_002_similarity_matrix,Position,Main,
p25,Global,hook_left_p25_Global_002_similarity_matrix,Position,Post,0.04778941084672406
p25,Global,hook_right_p25_Global_001_similarity_matrix,Position,Post,0.047620493971757084
p25,Global,jap_p25_Global_similarity_matrix,Position,Post,0.04766524745458466
p25,Global,straight_p25_Global_003_similarity_matrix,Position,Post,0.048060828609580886
p25,Global,uppercut_left_p25_Global_003_similarity_matrix,Position,Post,0.04765391002477075
p25,Global,uppercut_right_p25_Global_002_similarity_matrix,Position,Post,0.04770142885824223
p25,Global,hook_left_p25_Global_002_similarity_matrix,Right_Arm,Pre,0.19419903289139778
p25,Global,hook_right_p25_Global_001_similarity_matrix,Right_Arm,Pre,0.12752930494064424
p25,Global,jap_p25_Global_similarity_matrix,Right_Arm,Pre,0.23088912786364912
p25,Global,straight_p25_Global_003_similarity_matrix,Right_Arm,Pre,0.32371992720766096
p25,Global,uppercut_left_p25_Global_003_similarity_matrix,Right_Arm,Pre,0.22308838303685033
p25,Global,uppercut_right_p25_Global_002_similarity_matrix,Right_Arm,Pre,0.21225781762267149
p25,Global,hook_left_p25_Global_002_similarity_matrix,Right_Arm,Main,
p25,Global,hook_right_p25_Global_001_similarity_matrix,Right_Arm,Main,
p25,Global,jap_p25_Global_similarity_matrix,Right_Arm,Main,
p25,Global,straight_p25_Global_003_similarity_matrix,Right_Arm,Main,
p25,Global,uppercut_left_p25_Global_003_similarity_matrix,Right_Arm,Main,
p25,Global,uppercut_right_p25_Global_002_similarity_matrix,Right_Arm,Main,
p25,Global,hook_left_p25_Global_002_similarity_matrix,Right_Arm,Post,0.2028415023817678
p25,Global,hook_right_p25_Global_001_similarity_matrix,Right_Arm,Post,0.10968462564461282
p25,Global,jap_p25_Global_similarity_matrix,Right_Arm,Post,0.23527723691959518
p25,Global,straight_p25_Global_003_similarity_matrix,Right_Arm,Post,0.23326504167402282
p25,Global,uppercut_left_p25_Global_003_similarity_matrix,Right_Arm,Post,0.20640810773546217
p25,Global,uppercut_right_p25_Global_002_similarity_matrix,Right_Arm,Post,0.21164011121448553
p25,Global,hook_left_p25_Global_002_similarity_matrix,Right_Leg,Pre,0.30463244628567115
p25,Global,hook_right_p25_Global_001_similarity_matrix,Right_Leg,Pre,0.173006610712019
p25,Global,jap_p25_Global_similarity_matrix,Right_Leg,Pre,0.2942752274477062
p25,Global,straight_p25_Global_003_similarity_matrix,Right_Leg,Pre,0.24955407927862341
p25,Global,uppercut_left_p25_Global_003_similarity_matrix,Right_Leg,Pre,0.32035828574736236
p25,Global,uppercut_right_p25_Global_002_similarity_matrix,Right_Leg,Pre,0.28353156423711695
p25,Global,hook_left_p25_Global_002_similarity_matrix,Right_Leg,Main,
p25,Global,hook_right_p25_Global_001_similarity_matrix,Right_Leg,Main,
p25,Global,jap_p25_Global_similarity_matrix,Right_Leg,Main,
p25,Global,straight_p25_Global_003_similarity_matrix,Right_Leg,Main,
p25,Global,uppercut_left_p25_Global_003_similarity_matrix,Right_Leg,Main,
p25,Global,uppercut_right_p25_Global_002_similarity_matrix,Right_Leg,Main,
p25,Global,hook_left_p25_Global_002_similarity_matrix,Right_Leg,Post,0.3075098338292491
p25,Global,hook_right_p25_Global_001_similarity_matrix,Right_Leg,Post,0.18292968741571655
p25,Global,jap_p25_Global_similarity_matrix,Right_Leg,Post,0.29152490283181753
p25,Global,straight_p25_Global_003_similarity_matrix,Right_Leg,Post,0.25067525829316806
p25,Global,uppercut_left_p25_Global_003_similarity_matrix,Right_Leg,Post,0.313492150497506
p25,Global,uppercut_right_p25_Global_002_similarity_matrix,Right_Leg,Post,0.2653515233524879
p25,Global,hook_left_p25_Global_002_similarity_matrix,rotation,Pre,0.755566864097029
p25,Global,hook_right_p25_Global_001_similarity_matrix,rotation,Pre,0.4796980883951634
p25,Global,jap_p25_Global_similarity_matrix,rotation,Pre,0.8142338558549126
p25,Global,straight_p25_Global_003_similarity_matrix,rotation,Pre,0.9007148229719677
p25,Global,uppercut_left_p25_Global_003_similarity_matrix,rotation,Pre,0.8253625730673859
p25,Global,uppercut_right_p25_Global_002_similarity_matrix,rotation,Pre,0.7895775841405686
p25,Global,hook_left_p25_Global_002_similarity_matrix,rotation,Main,
p25,Global,hook_right_p25_Global_001_similarity_matrix,rotation,Main,
p25,Global,jap_p25_Global_similarity_matrix,rotation,Main,
p25,Global,straight_p25_Global_003_similarity_matrix,rotation,Main,
p25,Global,uppercut_left_p25_Global_003_similarity_matrix,rotation,Main,
p25,Global,uppercut_right_p25_Global_002_similarity_matrix,rotation,Main,
p25,Global,hook_left_p25_Global_002_similarity_matrix,rotation,Post,0.824150826173127
p25,Global,hook_right_p25_Global_001_similarity_matrix,rotation,Post,0.480151181578086
p25,Global,jap_p25_Global_similarity_matrix,rotation,Post,0.8226065916857902
p25,Global,straight_p25_Global_003_similarity_matrix,rotation,Post,0.7803265965360444
p25,Global,uppercut_left_p25_Global_003_similarity_matrix,rotation,Post,0.8083268391523666
p25,Global,uppercut_right_p25_Global_002_similarity_matrix,rotation,Post,0.7871529648563662
p25,Global,hook_left_p25_Global_002_similarity_matrix,Velocity,Pre,0.06984115826232898
p25,Global,hook_right_p25_Global_001_similarity_matrix,Velocity,Pre,0.049047934049373174
p25,Global,jap_p25_Global_similarity_matrix,Velocity,Pre,0.04790530071757999
p25,Global,straight_p25_Global_003_similarity_matrix,Velocity,Pre,0.05384077809843909
p25,Global,uppercut_left_p25_Global_003_similarity_matrix,Velocity,Pre,0.04845761333196945
p25,Global,uppercut_right_p25_Global_002_similarity_matrix,Velocity,Pre,0.052456278824723014
p25,Global,hook_left_p25_Global_002_similarity_matrix,Velocity,Main,
p25,Global,hook_right_p25_Global_001_similarity_matrix,Velocity,Main,
p25,Global,jap_p25_Global_similarity_matrix,Velocity,Main,
p25,Global,straight_p25_Global_003_similarity_matrix,Velocity,Main,
p25,Global,uppercut_left_p25_Global_003_similarity_matrix,Velocity,Main,
p25,Global,uppercut_right_p25_Global_002_similarity_matrix,Velocity,Main,
p25,Global,hook_left_p25_Global_002_similarity_matrix,Velocity,Post,0.07762788170367521
p25,Global,hook_right_p25_Global_001_similarity_matrix,Velocity,Post,0.0486453565449091
p25,Global,jap_p25_Global_similarity_matrix,Velocity,Post,0.04876797440314354
p25,Global,straight_p25_Global_003_similarity_matrix,Velocity,Post,0.04858218966402852
p25,Global,uppercut_left_p25_Global_003_similarity_matrix,Velocity,Post,0.049341537818975066
p25,Global,uppercut_right_p25_Global_002_similarity_matrix,Velocity,Post,0.05326685122289228
p26,Global,hook_left_p26_Global_002_similarity_matrix,Acceleration,Pre,0.06981588969900701
p26,Global,hook_right_p26_Global_001_similarity_matrix,Acceleration,Pre,0.061533386660087674
p26,Global,jap_p26_Global_similarity_matrix,Acceleration,Pre,0.047856873644861166
p26,Global,straight_p26_Global_003_similarity_matrix,Acceleration,Pre,0.048371748566639214
p26,Global,uppercut_left_p26_Global_003_similarity_matrix,Acceleration,Pre,0.050512133640157
p26,Global,uppercut_right_p26_Global_002_similarity_matrix,Acceleration,Pre,0.0566083300128557
p26,Global,hook_left_p26_Global_002_similarity_matrix,Acceleration,Main,0.06937798421019524
p26,Global,hook_right_p26_Global_001_similarity_matrix,Acceleration,Main,0.060636083610205234
p26,Global,jap_p26_Global_similarity_matrix,Acceleration,Main,0.04785900069270428
p26,Global,straight_p26_Global_003_similarity_matrix,Acceleration,Main,0.04861583455919648
p26,Global,uppercut_left_p26_Global_003_similarity_matrix,Acceleration,Main,0.0494581459755334
p26,Global,uppercut_right_p26_Global_002_similarity_matrix,Acceleration,Main,0.05531860585306889
p26,Global,hook_left_p26_Global_002_similarity_matrix,Acceleration,Post,0.06961209714324243
p26,Global,hook_right_p26_Global_001_similarity_matrix,Acceleration,Post,0.06012094332272738
p26,Global,jap_p26_Global_similarity_matrix,Acceleration,Post,0.047885028971731386
p26,Global,straight_p26_Global_003_similarity_matrix,Acceleration,Post,0.04855871705870663
p26,Global,uppercut_left_p26_Global_003_similarity_matrix,Acceleration,Post,0.05004736084023988
p26,Global,uppercut_right_p26_Global_002_similarity_matrix,Acceleration,Post,0.056504883511090245
p26,Global,hook_left_p26_Global_002_similarity_matrix,Core,Pre,0.40690659753705116
p26,Global,hook_right_p26_Global_001_similarity_matrix,Core,Pre,0.35130551034050816
p26,Global,jap_p26_Global_similarity_matrix,Core,Pre,0.46087343898815564
p26,Global,straight_p26_Global_003_similarity_matrix,Core,Pre,0.42835139690733587
p26,Global,uppercut_left_p26_Global_003_similarity_matrix,Core,Pre,0.41711276997343527
p26,Global,uppercut_right_p26_Global_002_similarity_matrix,Core,Pre,0.4235972609842758
p26,Global,hook_left_p26_Global_002_similarity_matrix,Core,Main,0.42026003825584224
p26,Global,hook_right_p26_Global_001_similarity_matrix,Core,Main,0.39976938129141376
p26,Global,jap_p26_Global_similarity_matrix,Core,Main,0.39579675885377075
p26,Global,straight_p26_Global_003_similarity_matrix,Core,Main,0.3674728194406782
p26,Global,uppercut_left_p26_Global_003_similarity_matrix,Core,Main,0.41462216171070093
p26,Global,uppercut_right_p26_Global_002_similarity_matrix,Core,Main,0.4258882021890221
p26,Global,hook_left_p26_Global_002_similarity_matrix,Core,Post,0.4554078544040475
p26,Global,hook_right_p26_Global_001_similarity_matrix,Core,Post,0.40255660796197246
p26,Global,jap_p26_Global_similarity_matrix,Core,Post,0.4654122633450267
p26,Global,straight_p26_Global_003_similarity_matrix,Core,Post,0.4456714313805599
p26,Global,uppercut_left_p26_Global_003_similarity_matrix,Core,Post,0.4229891800137223
p26,Global,uppercut_right_p26_Global_002_similarity_matrix,Core,Post,0.42282971581336265
p26,Global,hook_left_p26_Global_002_similarity_matrix,Head,Pre,0.1461631847163432
p26,Global,hook_right_p26_Global_001_similarity_matrix,Head,Pre,0.13287605970726374
p26,Global,jap_p26_Global_similarity_matrix,Head,Pre,0.18096770531233553
p26,Global,straight_p26_Global_003_similarity_matrix,Head,Pre,0.1828110049478689
p26,Global,uppercut_left_p26_Global_003_similarity_matrix,Head,Pre,0.18350903424800155
p26,Global,uppercut_right_p26_Global_002_similarity_matrix,Head,Pre,0.19154677000235257
p26,Global,hook_left_p26_Global_002_similarity_matrix,Head,Main,0.18299449658463807
p26,Global,hook_right_p26_Global_001_similarity_matrix,Head,Main,0.19408272274408958
p26,Global,jap_p26_Global_similarity_matrix,Head,Main,0.16275329121934157
p26,Global,straight_p26_Global_003_similarity_matrix,Head,Main,0.1452933456899798
p26,Global,uppercut_left_p26_Global_003_similarity_matrix,Head,Main,0.1561616282780553
p26,Global,uppercut_right_p26_Global_002_similarity_matrix,Head,Main,0.19091278661022135
p26,Global,hook_left_p26_Global_002_similarity_matrix,Head,Post,0.20771274860166708
p26,Global,hook_right_p26_Global_001_similarity_matrix,Head,Post,0.2015333012262163
p26,Global,jap_p26_Global_similarity_matrix,Head,Post,0.20771195213050464
p26,Global,straight_p26_Global_003_similarity_matrix,Head,Post,0.224152024036724
p26,Global,uppercut_left_p26_Global_003_similarity_matrix,Head,Post,0.1600288926411791
p26,Global,uppercut_right_p26_Global_002_similarity_matrix,Head,Post,0.19812574642731545
p26,Global,hook_left_p26_Global_002_similarity_matrix,Joint Angle,Pre,0.37299500997458446
p26,Global,hook_right_p26_Global_001_similarity_matrix,Joint Angle,Pre,0.4063625328869039
p26,Global,jap_p26_Global_similarity_matrix,Joint Angle,Pre,0.46328314766521156
p26,Global,straight_p26_Global_003_similarity_matrix,Joint Angle,Pre,0.5161985469749636
p26,Global,uppercut_left_p26_Global_003_similarity_matrix,Joint Angle,Pre,0.43319676058966916
p26,Global,uppercut_right_p26_Global_002_similarity_matrix,Joint Angle,Pre,0.40469685897565943
p26,Global,hook_left_p26_Global_002_similarity_matrix,Joint Angle,Main,0.4084255567292832
p26,Global,hook_right_p26_Global_001_similarity_matrix,Joint Angle,Main,0.47349828396803334
p26,Global,jap_p26_Global_similarity_matrix,Joint Angle,Main,0.5097991610720023
p26,Global,straight_p26_Global_003_similarity_matrix,Joint Angle,Main,0.4471586396369568
p26,Global,uppercut_left_p26_Global_003_similarity_matrix,Joint Angle,Main,0.48392755947906385
p26,Global,uppercut_right_p26_Global_002_similarity_matrix,Joint Angle,Main,0.4289694148269747
p26,Global,hook_left_p26_Global_002_similarity_matrix,Joint Angle,Post,0.4079141231410432
p26,Global,hook_right_p26_Global_001_similarity_matrix,Joint Angle,Post,0.4475824590475326
p26,Global,jap_p26_Global_similarity_matrix,Joint Angle,Post,0.48308781350899344
p26,Global,straight_p26_Global_003_similarity_matrix,Joint Angle,Post,0.4418176765388706
p26,Global,uppercut_left_p26_Global_003_similarity_matrix,Joint Angle,Post,0.4831594710500779
p26,Global,uppercut_right_p26_Global_002_similarity_matrix,Joint Angle,Post,0.3911902444460276
p26,Global,hook_left_p26_Global_002_similarity_matrix,Left_Arm,Pre,0.1966815690557228
p26,Global,hook_right_p26_Global_001_similarity_matrix,Left_Arm,Pre,0.12282847591474495
p26,Global,jap_p26_Global_similarity_matrix,Left_Arm,Pre,0.16268424728605604
p26,Global,straight_p26_Global_003_similarity_matrix,Left_Arm,Pre,0.22070119219368176
p26,Global,uppercut_left_p26_Global_003_similarity_matrix,Left_Arm,Pre,0.21123290573008408
p26,Global,uppercut_right_p26_Global_002_similarity_matrix,Left_Arm,Pre,0.21172964718353154
p26,Global,hook_left_p26_Global_002_similarity_matrix,Left_Arm,Main,0.17731625440977902
p26,Global,hook_right_p26_Global_001_similarity_matrix,Left_Arm,Main,0.17435738286476601
p26,Global,jap_p26_Global_similarity_matrix,Left_Arm,Main,0.21207535077152645
p26,Global,straight_p26_Global_003_similarity_matrix,Left_Arm,Main,0.15747413460716658
p26,Global,uppercut_left_p26_Global_003_similarity_matrix,Left_Arm,Main,0.19738643701049946
p26,Global,uppercut_right_p26_Global_002_similarity_matrix,Left_Arm,Main,0.21737575081785776
p26,Global,hook_left_p26_Global_002_similarity_matrix,Left_Arm,Post,0.21907118648080606
p26,Global,hook_right_p26_Global_001_similarity_matrix,Left_Arm,Post,0.1714585559357761
p26,Global,jap_p26_Global_similarity_matrix,Left_Arm,Post,0.23124259380029816
p26,Global,straight_p26_Global_003_similarity_matrix,Left_Arm,Post,0.21006382985579752
p26,Global,uppercut_left_p26_Global_003_similarity_matrix,Left_Arm,Post,0.182432357148838
p26,Global,uppercut_right_p26_Global_002_similarity_matrix,Left_Arm,Post,0.23017497167766404
p26,Global,hook_left_p26_Global_002_similarity_matrix,Left_Leg,Pre,0.20246990783448746
p26,Global,hook_right_p26_Global_001_similarity_matrix,Left_Leg,Pre,0.18385713444176868
p26,Global,jap_p26_Global_similarity_matrix,Left_Leg,Pre,0.2010775525844816
p26,Global,straight_p26_Global_003_similarity_matrix,Left_Leg,Pre,0.23905702108139204
p26,Global,uppercut_left_p26_Global_003_similarity_matrix,Left_Leg,Pre,0.1981712470436516
p26,Global,uppercut_right_p26_Global_002_similarity_matrix,Left_Leg,Pre,0.257093205664472
p26,Global,hook_left_p26_Global_002_similarity_matrix,Left_Leg,Main,0.2489488519231316
p26,Global,hook_right_p26_Global_001_similarity_matrix,Left_Leg,Main,0.22722484604197307
p26,Global,jap_p26_Global_similarity_matrix,Left_Leg,Main,0.2021977457552973
p26,Global,straight_p26_Global_003_similarity_matrix,Left_Leg,Main,0.1696159167975788
p26,Global,uppercut_left_p26_Global_003_similarity_matrix,Left_Leg,Main,0.27300050089294925
p26,Global,uppercut_right_p26_Global_002_similarity_matrix,Left_Leg,Main,0.2527819767072563
p26,Global,hook_left_p26_Global_002_similarity_matrix,Left_Leg,Post,0.28909046016512036
p26,Global,hook_right_p26_Global_001_similarity_matrix,Left_Leg,Post,0.24185177131381336
p26,Global,jap_p26_Global_similarity_matrix,Left_Leg,Post,0.25624819868616167
p26,Global,straight_p26_Global_003_similarity_matrix,Left_Leg,Post,0.26071770042484477
p26,Global,uppercut_left_p26_Global_003_similarity_matrix,Left_Leg,Post,0.28412507674115783
p26,Global,uppercut_right_p26_Global_002_similarity_matrix,Left_Leg,Post,0.2480353362622414
p26,Global,hook_left_p26_Global_002_similarity_matrix,Overall,Pre,0.170699992359018
p26,Global,hook_right_p26_Global_001_similarity_matrix,Overall,Pre,0.1722947589432797
p26,Global,jap_p26_Global_similarity_matrix,Overall,Pre,0.186484912160296
p26,Global,straight_p26_Global_003_similarity_matrix,Overall,Pre,0.20423268635984923
p26,Global,uppercut_left_p26_Global_003_similarity_matrix,Overall,Pre,0.1772636926432219
p26,Global,uppercut_right_p26_Global_002_similarity_matrix,Overall,Pre,0.16981795647682127
p26,Global,hook_left_p26_Global_002_similarity_matrix,Overall,Main,0.18215769890725028
p26,Global,hook_right_p26_Global_001_similarity_matrix,Overall,Main,0.19443935857663433
p26,Global,jap_p26_Global_similarity_matrix,Overall,Main,0.20210066665931695
p26,Global,straight_p26_Global_003_similarity_matrix,Overall,Main,0.18138136516330727
p26,Global,uppercut_left_p26_Global_003_similarity_matrix,Overall,Main,0.1937712644783072
p26,Global,uppercut_right_p26_Global_002_similarity_matrix,Overall,Main,0.17758125997153246
p26,Global,hook_left_p26_Global_002_similarity_matrix,Overall,Post,0.1819514944792996
p26,Global,hook_right_p26_Global_001_similarity_matrix,Overall,Post,0.1855563512015667
p26,Global,jap_p26_Global_similarity_matrix,Overall,Post,0.19364660787023288
p26,Global,straight_p26_Global_003_similarity_matrix,Overall,Post,0.17982864101742474
p26,Global,uppercut_left_p26_Global_003_similarity_matrix,Overall,Post,0.1937597583051019
p26,Global,uppercut_right_p26_Global_002_similarity_matrix,Overall,Post,0.16526573503492542
p26,Global,hook_left_p26_Global_002_similarity_matrix,Position,Pre,0.04762662695972203
p26,Global,hook_right_p26_Global_001_similarity_matrix,Position,Pre,0.04793308787259407
p26,Global,jap_p26_Global_similarity_matrix,Position,Pre,0.047622444110478834
p26,Global,straight_p26_Global_003_similarity_matrix,Position,Pre,0.04800875705562694
p26,Global,uppercut_left_p26_Global_003_similarity_matrix,Position,Pre,0.047651396235944776
p26,Global,uppercut_right_p26_Global_002_similarity_matrix,Position,Pre,0.04764781486062265
p26,Global,hook_left_p26_Global_002_similarity_matrix,Position,Main,0.04768210051597551
p26,Global,hook_right_p26_Global_001_similarity_matrix,Position,Main,0.04820256434674999
p26,Global,jap_p26_Global_similarity_matrix,Position,Main,0.04766534039288582
p26,Global,straight_p26_Global_003_similarity_matrix,Position,Main,0.04775113558694087
p26,Global,uppercut_left_p26_Global_003_similarity_matrix,Position,Main,0.047642045051889716
p26,Global,uppercut_right_p26_Global_002_similarity_matrix,Position,Main,0.047699679202500005
p26,Global,hook_left_p26_Global_002_similarity_matrix,Position,Post,0.04794410839546115
p26,Global,hook_right_p26_Global_001_similarity_matrix,Position,Post,0.04816959619849019
p26,Global,jap_p26_Global_similarity_matrix,Position,Post,0.047950613910992354
p26,Global,straight_p26_Global_003_similarity_matrix,Position,Post,0.04827298962463371
p26,Global,uppercut_left_p26_Global_003_similarity_matrix,Position,Post,0.047722952373801954
p26,Global,uppercut_right_p26_Global_002_similarity_matrix,Position,Post,0.047631538057565787
p26,Global,hook_left_p26_Global_002_similarity_matrix,Right_Arm,Pre,0.1554004439329602
p26,Global,hook_right_p26_Global_001_similarity_matrix,Right_Arm,Pre,0.1261947553617677
p26,Global,jap_p26_Global_similarity_matrix,Right_Arm,Pre,0.2054044214069009
p26,Global,straight_p26_Global_003_similarity_matrix,Right_Arm,Pre,0.24257796066576098
p26,Global,uppercut_left_p26_Global_003_similarity_matrix,Right_Arm,Pre,0.21012867136335056
p26,Global,uppercut_right_p26_Global_002_similarity_matrix,Right_Arm,Pre,0.19931831963203597
p26,Global,hook_left_p26_Global_002_similarity_matrix,Right_Arm,Main,0.17277169647414106
p26,Global,hook_right_p26_Global_001_similarity_matrix,Right_Arm,Main,0.148152602975684
p26,Global,jap_p26_Global_similarity_matrix,Right_Arm,Main,0.20248144197734055
p26,Global,straight_p26_Global_003_similarity_matrix,Right_Arm,Main,0.17722313537372256
p26,Global,uppercut_left_p26_Global_003_similarity_matrix,Right_Arm,Main,0.19030076730833193
p26,Global,uppercut_right_p26_Global_002_similarity_matrix,Right_Arm,Main,0.1986715878576832
p26,Global,hook_left_p26_Global_002_similarity_matrix,Right_Arm,Post,0.19872256879283026
p26,Global,hook_right_p26_Global_001_similarity_matrix,Right_Arm,Post,0.13789358428544923
p26,Global,jap_p26_Global_similarity_matrix,Right_Arm,Post,0.22636801959656885
p26,Global,straight_p26_Global_003_similarity_matrix,Right_Arm,Post,0.25242078782477445
p26,Global,uppercut_left_p26_Global_003_similarity_matrix,Right_Arm,Post,0.21230575618579423
p26,Global,uppercut_right_p26_Global_002_similarity_matrix,Right_Arm,Post,0.18541914401446066
p26,Global,hook_left_p26_Global_002_similarity_matrix,Right_Leg,Pre,0.24128345758066497
p26,Global,hook_right_p26_Global_001_similarity_matrix,Right_Leg,Pre,0.19849186205363845
p26,Global,jap_p26_Global_similarity_matrix,Right_Leg,Pre,0.3112012337490101
p26,Global,straight_p26_Global_003_similarity_matrix,Right_Leg,Pre,0.22439716940894544
p26,Global,uppercut_left_p26_Global_003_similarity_matrix,Right_Leg,Pre,0.24596285551739988
p26,Global,uppercut_right_p26_Global_002_similarity_matrix,Right_Leg,Pre,0.26913634665016967
p26,Global,hook_left_p26_Global_002_similarity_matrix,Right_Leg,Main,0.25452309845903576
p26,Global,hook_right_p26_Global_001_similarity_matrix,Right_Leg,Main,0.23939610106041936
p26,Global,jap_p26_Global_similarity_matrix,Right_Leg,Main,0.2778922867970372
p26,Global,straight_p26_Global_003_similarity_matrix,Right_Leg,Main,0.16964692611607976
p26,Global,uppercut_left_p26_Global_003_similarity_matrix,Right_Leg,Main,0.2353658326057335
p26,Global,uppercut_right_p26_Global_002_similarity_matrix,Right_Leg,Main,0.2677286861834448
p26,Global,hook_left_p26_Global_002_similarity_matrix,Right_Leg,Post,0.2932054172047257
p26,Global,hook_right_p26_Global_001_similarity_matrix,Right_Leg,Post,0.2406296094289992
p26,Global,jap_p26_Global_similarity_matrix,Right_Leg,Post,0.3340002708078257
p26,Global,straight_p26_Global_003_similarity_matrix,Right_Leg,Post,0.24235305825975742
p26,Global,uppercut_left_p26_Global_003_similarity_matrix,Right_Leg,Post,0.24429858382034458
p26,Global,uppercut_right_p26_Global_002_similarity_matrix,Right_Leg,Post,0.23979599804872262
p26,Global,hook_left_p26_Global_002_similarity_matrix,rotation,Pre,0.5936083483110264
