uppercut_right,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation
p05_uppercut_right_main_018,0.1701240030100953,0.405641127144149,0.3245495667830949,0.28878729383516066,0.256093810220171,0.20909396020538007,0.05110580286195465,0.04895906228946061,0.04763564651143918,0.5241099327567895,0.7638702179586933
p05_uppercut_right_main_019,0.12423423573049122,0.3593917421900496,0.2554575465857293,0.20493911119955105,0.21032320498777368,0.18918561109832585,0.052269805209275856,0.047933374503678974,0.04761983671100135,0.4839885907585266,0.5397774978790247
p05_uppercut_right_main_020,0.15144466243027838,0.3901552169344469,0.24759507287210808,0.2463554242324057,0.20454564735567696,0.20661848736040747,0.05127398771213446,0.048523563652589065,0.04762142647609423,0.46169960333478005,0.6389668661974934
p05_uppercut_right_main_021,0.21915650203862783,0.3913081911883763,0.21155408779522902,0.22023766791415703,0.22170434097718933,0.2591194923337153,0.05487062293242592,0.04797877703364756,0.04762003629371531,0.440250082920602,0.7059993303297305
p05_uppercut_right_main_022,0.1829894661971145,0.4302511309172883,0.29366812504104145,0.25678655458604255,0.2680028445759536,0.21950372488375244,0.05119293508542141,0.04975229714313042,0.047620699575849745,0.43968297529701744,0.8265850244577647
p05_uppercut_right_main_023,0.23932675932499414,0.4028182725025988,0.2301942655425039,0.23713430583289946,0.2158359379087292,0.2638805834911751,0.05297501022755667,0.04781758306298719,0.04762155206982928,0.44275057017990127,0.7659791157252476
p05_uppercut_right_main_024,0.17053846169904086,0.4130831682983736,0.25734351422376,0.2645792591673808,0.2538525122979105,0.22376418778573665,0.05196114304237433,0.04981088625467848,0.04762232518977912,0.4823957307685885,0.7309485921615337
p05_uppercut_right_main_025,0.1851224735734341,0.35978751171695417,0.22990711335536912,0.23674646000063687,0.20665277246798813,0.23693180565252128,0.05418168966497371,0.04779640367524272,0.04761967092078091,0.4256777643462685,0.6753287201861452
p05_uppercut_right_main_026,0.18771714979625778,0.4282033027854343,0.2681650514394721,0.2486599195316165,0.22040126505914803,0.22988144772546987,0.054364926671827955,0.04781293006323707,0.04761996991435117,0.4315896164710149,0.7649397138189493
p05_uppercut_right_main_027,0.15950021040548923,0.3938070178892888,0.2548258957306198,0.2234532482461095,0.2249077308695382,0.2077631035088392,0.05112922800789851,0.049444023725670465,0.047620002285785654,0.4657642084662698,0.6448283718187673
p05_uppercut_right_main_028,0.16164367365008506,0.3861186649664612,0.24471890943698477,0.22574461429951,0.21271846805823413,0.2218140735764082,0.051298382193883954,0.04904807385878579,0.0476200177512043,0.4821427203391691,0.6230481785260898
p05_uppercut_right_main_029,0.17243789250513658,0.40415370023579306,0.29200121079525077,0.25232549488422384,0.2519472181903485,0.23599486622395607,0.0507991191987542,0.049649369387784935,0.04762082513146352,0.5077723079188378,0.7363064996302451
p05_uppercut_right_main_030,0.1737274180423146,0.4075154637687956,0.2875395295797687,0.272985266342885,0.2518098051867487,0.22682257620326746,0.05161235256939008,0.04934107870848938,0.04761975151069971,0.5185997772147133,0.7345181479289756
p05_uppercut_right_post_001,0.18753051715950514,0.41697852427692633,0.18996129982894513,0.22275443129177935,0.2317806516375552,0.28762113358840397,0.05630116943369172,0.049824877102870806,0.04761971958024299,0.45510863538535506,0.7080899793289992
p05_uppercut_right_post_002,0.15129922281438857,0.37797654088770405,0.2084128120325679,0.21968404148515103,0.22126686095732104,0.23498723197165847,0.050505456165359494,0.04830007777601938,0.04761976396717306,0.48264653001421765,0.5980913713075969
p05_uppercut_right_post_003,0.21839685464833547,0.4151596845241571,0.20372390794801504,0.2166495224580304,0.2208458165513883,0.23983978101607897,0.0528835458625352,0.047780021106888414,0.0476203388812594,0.45424168327052084,0.6684161475336845
p05_uppercut_right_post_004,0.16737465446007604,0.4084565051109359,0.22558224641434652,0.25149847669264974,0.2300584857486731,0.26050662014449033,0.051984844503089205,0.049320507703671135,0.047620286773802034,0.49614304867757986,0.685023396525863
p05_uppercut_right_post_005,0.1762202433047568,0.4163664266734976,0.2184808149717584,0.26015715676366263,0.22974930313368763,0.25085933801445337,0.051940950085243895,0.04924098714606305,0.04761994076929171,0.4578065378869073,0.7255576144658512
p05_uppercut_right_post_006,0.17159027600150675,0.4043723556536559,0.23412926750888596,0.2604092495603017,0.23573834659462892,0.25627942117163105,0.05115576200337045,0.04843954202903771,0.047620309374870905,0.49067862667124773,0.711229792993444
p05_uppercut_right_post_007,0.2242498051450327,0.46941250292630965,0.24277224732110642,0.23409138138630495,0.2563389803493778,0.2891454273357764,0.05484928266010242,0.051082605774953084,0.04762530358045437,0.4720942260350257,0.8272046884318818
p05_uppercut_right_post_008,0.1856727416324886,0.42911936623343383,0.27487549329280075,0.2863801639207415,0.27951029517099213,0.2557562740690279,0.0526224656964722,0.05002086484842307,0.04775764605281112,0.4927446824214134,0.8336696059905807
p05_uppercut_right_post_009,0.23449855402094594,0.4121253156951671,0.21950010914406323,0.23750747735284242,0.23012682122256875,0.2707907141299184,0.05366813223647439,0.047911870646918896,0.047620970706892765,0.43628957869492346,0.77809503662316
p05_uppercut_right_post_010,0.17704598161327623,0.4123632083502981,0.20432369760963823,0.24187585369325149,0.2060384824999028,0.2698958816296657,0.0549777328182309,0.047858472516720034,0.047619550009196654,0.38923914001632853,0.7626520494587465
p05_uppercut_right_pre_001,0.20210857208489172,0.441002370560729,0.24843914035283426,0.24513809720835295,0.2760329758401808,0.2858166351750031,0.05166878034241725,0.047934425745996864,0.04763398869142458,0.5924523264633402,0.7166098619044817
p05_uppercut_right_pre_002,0.2122815841789126,0.40752541436703993,0.21581230886184127,0.19933413947333753,0.2302264970507455,0.27466850432779255,0.052623744451824876,0.04778123666454561,0.04762250566869099,0.5580633301700447,0.6041768804795618
p05_uppercut_right_pre_003,0.1784532320263567,0.41564354845453355,0.26072594500132007,0.24669352864052527,0.27223012684801107,0.26633535307343054,0.05125898489587971,0.0494464755757026,0.04763840196165837,0.5430257029021641,0.7260941371811809
p05_uppercut_right_pre_004,0.22295553553796044,0.44182227962261794,0.29709975853087034,0.269798375238672,0.2776637913726733,0.26839032841831123,0.05131539582901835,0.04908435076046674,0.04769654140136606,0.5725187935313326,0.8012531615745921
p05_uppercut_right_pre_005,0.17419189549504638,0.4099767700735188,0.2840364602066502,0.2559134402741822,0.2566691889849209,0.2399045355174731,0.050611921391489914,0.048859879848826775,0.047622950079762416,0.5578656543130083,0.6980865164474107
p05_uppercut_right_pre_006,0.18433721002303174,0.3881095735982895,0.2117327394898409,0.18307564843056304,0.2017711738562194,0.2625040725289531,0.052124948565818875,0.04776519494195798,0.04761999244674223,0.5365697734002844,0.5346504207925755
p05_uppercut_right_pre_007,0.21044574489709666,0.44118578899176414,0.195041004496544,0.18305509312890295,0.22717896351610065,0.2775626786729817,0.05575106063728031,0.04896777139956338,0.04762016486651004,0.45666884009834796,0.6881306854135426
p05_uppercut_right_pre_008,0.1881180701478534,0.43764480788150334,0.2684624864830247,0.2797146790778563,0.29465196442525776,0.2514724327895766,0.05086675788682527,0.049178068595893895,0.0478096097829282,0.5283273501884419,0.8063149821923378
p05_uppercut_right_pre_009,0.17124505974304965,0.40286876562685947,0.2784760901188849,0.25496361901227366,0.26268260469028737,0.2531559371605944,0.05148031402921303,0.049303378294106824,0.04762615116190502,0.5621474322010056,0.7018053592048855
p05_uppercut_right_pre_010,0.22195746797153015,0.4116458962724094,0.21318875228275863,0.2237343142229939,0.2045745520600609,0.262219267615326,0.05226523282148511,0.04781122699858202,0.04762052550536978,0.42762300162777855,0.7396066525163936
AVG,0.19110249101987498,0.40897423914228265,0.2455107498547148,0.24353001688077822,0.2392122047151654,0.2464532145098558,0.05265524648278005,0.04856151305718002,0.047640585069891876,0.4843707616894681,0.7178777766059905
