uppercut_left,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation
p05_uppercut_left_main_015,0.19006023710561154,0.4444808697016295,0.2526531072503335,0.21598128493812388,0.2502184850220939,0.19544633113393092,0.050468768777566515,0.04817011946547231,0.04761958708297462,0.4875267796181119,0.6785581972535167
p05_uppercut_left_main_016,0.18073399469601184,0.4266821689615588,0.29019513898800636,0.26188184790890173,0.24385714733006908,0.20579047245151677,0.04874941704967705,0.04784237470858004,0.04761922716303335,0.46754227117715186,0.7677863591026719
p05_uppercut_left_main_017,0.18159882481860234,0.43379595541810695,0.27732479923058573,0.2504382879074924,0.23583759469132248,0.23321030212544872,0.04869441220547303,0.047825241601158155,0.0476192450278044,0.4463806610590342,0.7895515065257183
p05_uppercut_left_main_018,0.2130852051684416,0.4695838554930484,0.29046014197938824,0.24641317259631418,0.270932965884693,0.24374881212766386,0.05034171705377732,0.048315884435223125,0.047619549377689384,0.49533241902281483,0.8280788842934563
p05_uppercut_left_main_019,0.1965161569052876,0.4462926207485946,0.29899575289644265,0.2838847723243833,0.2632994552840148,0.25565244759634,0.04897344980577922,0.048048789753153756,0.04761979319939878,0.4957746847723932,0.8573942955218908
p05_uppercut_left_main_020,0.19639741064538574,0.44743354491854354,0.2844164491347769,0.26113229757640033,0.26871131731281234,0.24741325522177277,0.048771257706021184,0.048085789777948584,0.04762001998586278,0.4698872161161951,0.845641846305227
p05_uppercut_left_main_021,0.18726920120581264,0.42872162648159395,0.26897781566897544,0.2640816007703772,0.2533996572639601,0.2319904135285798,0.04865985309956504,0.04793144967384932,0.04761941323166633,0.4337138947985698,0.8237073407656151
p05_uppercut_left_main_022,0.22649280011647904,0.45951614821370323,0.2653976581335569,0.23499755118284824,0.2602494149936672,0.3111639389760982,0.05056667950151234,0.048284770713379034,0.04761975691082621,0.5386339694830141,0.8103346694852999
p05_uppercut_left_main_023,0.19065040435999947,0.4369467942234603,0.2981924293894333,0.2754313149216644,0.26026958643725184,0.23149587738048066,0.04898223016089634,0.047956500972076294,0.04761944587161163,0.48463482696978283,0.8239685127108854
p05_uppercut_left_main_024,0.240237311711269,0.46347932428919253,0.2830242743806893,0.24679778328651086,0.27925161822345135,0.27997150845865626,0.05045740896849077,0.04812429603867993,0.04762214223743806,0.5080555982246813,0.8674581670275396
p05_uppercut_left_main_025,0.1661016937649094,0.4224706988308279,0.2739407457446761,0.24124798764961614,0.2511427830607637,0.2138179943290977,0.04869530034708895,0.04783943890891934,0.047619183594674125,0.4670947631711787,0.7360201461641774
p05_uppercut_left_main_026,0.15595251341119656,0.40805913088307105,0.23425403407165532,0.2321687051327222,0.23221002197618806,0.23257707266294653,0.0487231607990041,0.047845001708011634,0.04761924696895999,0.45400531702227875,0.6864333673903174
p05_uppercut_left_main_027,0.1856960593743225,0.42092323473200005,0.2583920083693956,0.21745282048907555,0.2390634884456146,0.24041711407684024,0.049509046248154144,0.04812326890028071,0.047619772401722625,0.500247204216493,0.6883243907169232
p05_uppercut_left_main_028,0.16847221257504455,0.4069360751580696,0.24441393411052742,0.17986771279153851,0.23502724272587283,0.24271951538952954,0.05040967059663087,0.04832454889157263,0.047619759458934055,0.5390629807949089,0.5794188469334325
p05_uppercut_left_main_029,0.1981270149316082,0.43246504534206165,0.2438021221132769,0.2464149887251212,0.2617811377496996,0.25151864053410533,0.04961736889971351,0.04825518506328213,0.04762025780432604,0.48601821465042605,0.7631102976314711
p05_uppercut_left_main_030,0.17675651240473203,0.42493066224220744,0.24425891951829887,0.24609543819879837,0.24028439158234177,0.24831822627468467,0.048736172824988835,0.04783142387731413,0.047619254509098964,0.46010821545234143,0.7500931842268139
p05_uppercut_left_post_001,0.19766947269717042,0.45394997758908595,0.2760198186899753,0.21387840478474746,0.2800602504077948,0.2801819335205141,0.05054412836923262,0.047847950328628465,0.04762064828350919,0.5574769398587478,0.7516848489841715
p05_uppercut_left_post_002,0.23654347160959427,0.437278516549868,0.2556451495399118,0.23295248923925377,0.27029249906069885,0.22908210172338067,0.04984417191576233,0.048035246423591034,0.04762156857585781,0.5088716486154962,0.7533949934247529
p05_uppercut_left_post_003,0.22364252263358705,0.42358693462922775,0.23864318272010127,0.21709056597809245,0.27519289491647514,0.20759883950029803,0.0498173944969213,0.04802178350811803,0.0476205319909224,0.4781299078693079,0.7201895779051887
p05_uppercut_left_post_004,0.17410523402707265,0.4170696982078841,0.24613210005239713,0.24169653390416562,0.2475502108741372,0.21465696979151988,0.04894100999282044,0.047871667331870586,0.047619229706310974,0.4653479168148511,0.7092062784233951
p05_uppercut_left_post_005,0.24228149300424923,0.43922772074249145,0.2504683726452112,0.22300561942575933,0.2770585946796421,0.2194093749263307,0.05030433914298275,0.04810706538117849,0.047621770501964325,0.4816296978491469,0.7650481848884997
p05_uppercut_left_post_006,0.16976697657924245,0.4156867021489532,0.23523948969300412,0.24286327243102285,0.27073994415546776,0.2280246524870146,0.04882423384303631,0.0478515312994325,0.04761936074647796,0.46601519303790157,0.7317995244394402
p05_uppercut_left_post_007,0.17962838281403154,0.42377037898631764,0.25506654357456665,0.2507828708698619,0.2665761866940334,0.2349206738897617,0.04880720458469737,0.04781343778626192,0.04761938395934694,0.4636066072291191,0.7765832609447084
p05_uppercut_left_post_008,0.17417797506880556,0.42593465671855923,0.25147257347006297,0.2632775261272358,0.27096462485986245,0.23931880320677287,0.048767073989808084,0.047884201889941996,0.04761923228983159,0.46151885690622496,0.7920904370027965
p05_uppercut_left_post_009,0.12568916426140872,0.34395682754662216,0.1461798341772836,0.10560741951506883,0.21781170739036249,0.16479336958696783,0.05094261324367412,0.047956118453311936,0.047619071698252545,0.5292789168357857,0.2754093344764697
p05_uppercut_left_post_010,0.20574449960731855,0.4357608115648097,0.2359959005068733,0.2171931017392156,0.2537544661570503,0.21888958046595097,0.0506272659323873,0.04828725175096893,0.047619696080131155,0.46391373059252616,0.7148535323233025
p05_uppercut_left_pre_001,0.17364209994258148,0.39843174075191495,0.2557970025030248,0.1967647807073894,0.29601920671014526,0.20011788580051482,0.049415309514932663,0.04833410221156925,0.04762357067501789,0.476735970498998,0.6897720703775418
p05_uppercut_left_pre_002,0.16108151146523242,0.3892168750362811,0.24150202812812446,0.1815083232682976,0.2532368306231394,0.1809031209184456,0.04974012830886727,0.04826869174942065,0.04762136308948972,0.4854636634006839,0.5780564481538412
p05_uppercut_left_pre_003,0.2149523833683281,0.39935136809410976,0.2606608725712361,0.18607343424020306,0.27897495654769616,0.19727450941217747,0.05020792520257166,0.04832498434484028,0.047620158710258084,0.5152811960022756,0.6509938167649659
p05_uppercut_left_pre_004,0.16988917102674778,0.3828881807601984,0.24351634509967718,0.19934125131889663,0.2710955070754276,0.19030612847295716,0.04938885082326755,0.0484159030271786,0.04762541893373258,0.4776796785981281,0.6340064272796632
p05_uppercut_left_pre_005,0.21414534448068706,0.4103065762289261,0.25206750839649006,0.190189790334238,0.27312813850864526,0.2065946999624922,0.05025944796360546,0.048770248084024095,0.04762171876009055,0.5061559449666294,0.6605746952755892
p05_uppercut_left_pre_006,0.1459466723364509,0.36754981148049043,0.2414644298290352,0.1822798934664867,0.24653741764252782,0.17007985902075534,0.04988526121656348,0.0482258529509216,0.047621086893153065,0.5023687501849702,0.5222236570983582
p05_uppercut_left_pre_007,0.12329721731217935,0.3409787906578114,0.20378793518140773,0.17429582454053194,0.21783870979146358,0.14207668713233743,0.049135942541737254,0.047873109877440194,0.047619339551519826,0.4847742644070598,0.4145017871025553
p05_uppercut_left_pre_008,0.20553585227090335,0.42719774200913535,0.26747988177383686,0.2066847262778734,0.27856511816310636,0.2199041104417832,0.05054512681867352,0.04878090569067115,0.04763392069753837,0.48170118192272754,0.7384840199665478
p05_uppercut_left_pre_009,0.14863871079949773,0.3694832500441693,0.23492343361362034,0.19710898016325648,0.2324860089492125,0.18016060595831257,0.049330445100950415,0.04813988673441409,0.0476208754393135,0.4850649053911633,0.5448451494463645
p05_uppercut_left_pre_010,0.15190086364639258,0.38282091805860846,0.23335976688800208,0.19908818146681695,0.2558492749928368,0.17507698947587436,0.050947531477615084,0.04794817492225302,0.04762047603495704,0.4888713538345028,0.5708910191868811
AVG,0.1925679587777987,0.42267085985289,0.2586861799365111,0.23246319729200532,0.2592249755667686,0.2304670560534327,0.04965395631290584,0.048093537534954496,0.04762044865472403,0.4992454512863035,0.7205136435356911
