hook_right,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation
p05_hook_right_main_028,0.24609328715564502,0.4818457882118117,0.28536319197488125,0.316849321504975,0.2513159805237969,0.18602006681871236,0.055756913523158286,0.050140787704993306,0.0481616507448799,0.6028527623703598,0.7339627541106736
p05_hook_right_main_029,0.24573565974948286,0.5031097403557999,0.28593835706735243,0.29782470162259017,0.2788582419906983,0.16197012215459267,0.062369255010251735,0.05887628797949129,0.04902474951356818,0.5631890393945325,0.7532095104762019
p05_hook_right_main_030,0.24872780925144675,0.4820226117429325,0.2891198337639948,0.31252154706352075,0.2674994312375773,0.19298249971731388,0.05623426980315216,0.0508632663945805,0.048463949622958656,0.6150674042724619,0.7446936761604975
p05_hook_right_post_001,0.24890507322924874,0.4709536123293022,0.26504432871268796,0.3092924670854357,0.25905868948578875,0.2082156513414374,0.056892826526861,0.0517463242929675,0.0480031903798415,0.5955815981272286,0.7374360110385167
p05_hook_right_post_002,0.2545205612401012,0.481965067061535,0.2788087014353489,0.3103960125895025,0.2468052615640171,0.21287807695667044,0.05645377674695379,0.04804567000430112,0.04781874842081663,0.5997622880748378,0.7532736039509185
p05_hook_right_post_003,0.2605465127415246,0.4590907361053554,0.2975020849227687,0.2852767327988106,0.22894812597348882,0.17377065479709292,0.0556110178130692,0.04788997259784044,0.047689395299012984,0.5406092259346077,0.7396259183100873
p05_hook_right_post_004,0.2061881836009014,0.38025593348820114,0.21251655439989298,0.2597310610314266,0.12120425855372527,0.1597791909195383,0.05740494601863063,0.047887487734524656,0.047621228533892314,0.37792438892700175,0.5981451943431827
p05_hook_right_post_005,0.22864432654865935,0.4483001991710796,0.30506571444628316,0.2965534830388245,0.24383385785815795,0.18610742116797896,0.05579223476359887,0.04939692316560664,0.04767008407013708,0.5854799020084301,0.7161233125526779
p05_hook_right_post_006,0.21738295488774803,0.36358842034156086,0.20091014343047978,0.25400909098790947,0.10974395144814149,0.15565478952641265,0.05734099464801344,0.04790829971573779,0.047620018335350324,0.36959266011666775,0.573256228371134
p05_hook_right_post_007,0.19119163994617025,0.3531643693358972,0.1937402251557376,0.25207666480475155,0.11351873245654884,0.1875444640446558,0.05859142399711643,0.047934714620256835,0.04762083635944482,0.3671840283036477,0.5811739955039771
p05_hook_right_post_008,0.24308512361219076,0.4723295531856057,0.30280535924817154,0.3088188128018948,0.23407012837492108,0.22554309827963487,0.05886254958752189,0.049054363626098434,0.04768931305758121,0.6054665910817442,0.754954504803494
p05_hook_right_post_009,0.2661967334607149,0.4674892823559699,0.3045536642497269,0.30985801047356787,0.23756499368934114,0.22267097101729277,0.055959823772489856,0.04812891171350355,0.04768015321217174,0.6070079439530928,0.7693633454892231
p05_hook_right_post_010,0.18395280654377216,0.3447811438339833,0.17899826340183247,0.26515526897190717,0.09481391829377017,0.18227162062462732,0.058474705382388276,0.04794873467840867,0.047620587593008856,0.3627250367546064,0.5591448671131459
p05_hook_right_pre_001,0.239458952887938,0.48924239887138493,0.24159596239382788,0.31715409444615356,0.23111927521408834,0.27442340399211407,0.05662546634805862,0.05127148557370876,0.047733094019904006,0.5585631630485994,0.7999036964551569
p05_hook_right_pre_002,0.2580443383818409,0.4962660689681271,0.25720862986867815,0.33317833812568304,0.22851108065133507,0.2698054254019075,0.055856791383805685,0.04930578709551577,0.04772071070465955,0.6211300886172808,0.7788682829855509
p05_hook_right_pre_003,0.24198452266359832,0.49102521246603403,0.2702453353611208,0.31151907818071073,0.2260079255130525,0.3204681637546074,0.05688645889207676,0.04968216543626213,0.04774811134773092,0.6196806277502771,0.8053439259049724
p05_hook_right_pre_004,0.23093426855919139,0.4932787135148695,0.2573898056925465,0.3074422917150531,0.2451983665367175,0.3214807983849651,0.05832227742030839,0.051947607964344694,0.048062300125716814,0.5950105206289986,0.8252374711451551
p05_hook_right_pre_005,0.23278318817277405,0.49893686725134534,0.2814705607441206,0.29813162559875045,0.2539870153964269,0.2991988554539116,0.05730335963893446,0.05078754066159805,0.0477521703813998,0.6051548481152833,0.8227702130641352
p05_hook_right_pre_006,0.21763540586724833,0.49140571780520653,0.27909496649666743,0.2890206511616982,0.2563471412935388,0.3037516224992702,0.05752956019210309,0.05019769867167753,0.04769162473879266,0.6146254346127182,0.7979642682819124
p05_hook_right_pre_007,0.11309820422324299,0.36231737052175256,0.18807994382599952,0.09511018439555244,0.1906840322403102,0.12194650418078434,0.062400105239801405,0.04937949681578013,0.047619065691694176,0.5750831029660407,0.18454148954411817
p05_hook_right_pre_008,0.17685322067194653,0.36049843983429686,0.1950438297112582,0.26604278917955,0.09514030348397853,0.18348834860804972,0.057493450146751036,0.047958969190752106,0.04762012645391784,0.34002769817516415,0.6009682859284325
p05_hook_right_pre_009,0.2422088010277334,0.49488627183667855,0.30075416554172857,0.2516394918458767,0.26913894783779513,0.26948886023787133,0.06347606540373761,0.05478694711654018,0.048029315712623845,0.5604942977288029,0.8172484734799693
p05_hook_right_pre_010,0.15999915606623313,0.40124120455966866,0.198293356004832,0.11777608468942428,0.20855134212683088,0.1730055362414809,0.061393838191399375,0.04947126372060415,0.04761910501983259,0.5789546407879981,0.33070810181646876
AVG,0.22425388751109293,0.44877380010107454,0.26354258779247625,0.2852691302248125,0.2106958875448071,0.21223068352357582,0.05806444192396177,0.04992056618742992,0.04788908082843196,0.5365622587401009,0.7011525860287103
