straight,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation
p06_straight_main_024,0.28620721203957145,0.41570109995731197,0.20330816224558487,0.29190940318266734,0.14864811313331608,0.1325154503411211,0.04825645644386531,0.047819180659722106,0.04762012167786081,0.41696844842053443,0.6558744334060863
p06_straight_main_025,0.3549265673576476,0.46110022734303235,0.22267220398045467,0.30626687688192006,0.26240713425500883,0.17543413850223905,0.048451791969791665,0.05346221924628939,0.04876623541071699,0.5000266752370592,0.8140988866782164
p06_straight_main_026,0.33075617143479896,0.45828626986951376,0.273042818689769,0.3012042340967391,0.24646720403095376,0.2328407914107206,0.048325624537842345,0.049825381139864705,0.047741341953286866,0.5349878756634692,0.8525273533368398
p06_straight_main_027,0.3359425353105597,0.4841528652735553,0.2465322047194188,0.32817747259286634,0.26502803812064457,0.20507879514055943,0.04828978148050127,0.05533352265723791,0.050095373961732935,0.5254753628771482,0.8630225545321495
p06_straight_main_028,0.342608824906509,0.4664313040253285,0.2879670997389636,0.32892011579731245,0.2625955140209683,0.21774513168974555,0.048402252505138695,0.054716773624853776,0.05174606525984828,0.538137988330478,0.8951821818683499
p06_straight_main_029,0.3112835175717022,0.4608459011023204,0.27066717022610476,0.3137717156232428,0.26548917601196353,0.20407542930872408,0.04919771624796467,0.05208183706695733,0.048047897333267316,0.49906002289607754,0.8772532679715132
p06_straight_main_030,0.24108493316475693,0.4220127414617318,0.2112682274338394,0.2996952010872248,0.13618352168722145,0.11464947979773177,0.04802449849222011,0.04780701138072841,0.04761948510992009,0.41524150617061484,0.6333112975639852
p06_straight_post_001,0.31999782866556964,0.42334742429611333,0.2470016307999992,0.2935940237425593,0.12709913267041434,0.21388016496007967,0.04849100098670573,0.047839169900331026,0.04776797019986323,0.3838409527509756,0.8277939375613728
p06_straight_post_002,0.3466610712602874,0.47351134544281975,0.26296687396686547,0.3182084891542897,0.14482706544184126,0.22000751891193118,0.04835916865593147,0.05218999685104458,0.0480036885815916,0.4624271163015156,0.8461327412740764
p06_straight_post_003,0.3262004544212574,0.47600912048788757,0.27052918436783413,0.33547961425579337,0.13908223108203713,0.2054510400654558,0.04957545160015949,0.051903851970230196,0.047900071451232415,0.4705979847991249,0.8327925321501736
p06_straight_post_004,0.3015564404735714,0.38396829633505136,0.20969052064489585,0.30060076230609,0.08357411548602892,0.18053926072108975,0.048647923909561894,0.04801562505665552,0.04761967594421143,0.40919355789799006,0.6625597063185454
p06_straight_post_005,0.26850249969820494,0.4104791397374713,0.23228132668037088,0.2847563014125004,0.04991015526253097,0.1276746213390596,0.0483958402803924,0.04784607578500154,0.04762024120411064,0.3513648381101736,0.6426517126488767
p06_straight_post_006,0.31481520419865666,0.4536851744031475,0.23090084657169183,0.2513813935442827,0.09770125888100349,0.24223709063726032,0.048048801008927805,0.047657124159670404,0.047619618823185945,0.4104709241338694,0.7542283458420552
p06_straight_post_007,0.29842192096700415,0.37890697434655535,0.189488704486322,0.2571387462528166,0.03399801979702465,0.12264574796300169,0.048952519082217816,0.04792494918333252,0.04761933947716107,0.3532438976151942,0.5476466131170692
p06_straight_post_008,0.30899354515686406,0.4550663748310077,0.19187749375138635,0.28180089456896196,0.10779927751291041,0.15803159450534832,0.04827661700491579,0.049206217417324796,0.04763083414182939,0.46281559919876597,0.6151189682117083
p06_straight_post_009,0.2767779010566235,0.4072038613453902,0.22462675333817125,0.27655888322336264,0.06488334899057516,0.16865907268410146,0.04982989535975274,0.04805509821151686,0.04761949946421289,0.3686577761160458,0.6583689360634247
p06_straight_post_010,0.22909375794082515,0.3954863521319679,0.20317343425691464,0.25942486616030447,0.03719936812547904,0.11444920521316733,0.04853452407092059,0.04787094150293347,0.04761920408911668,0.32778405520550713,0.5594701166255064
p06_straight_pre_001,0.23254540487757946,0.3257710341086742,0.09181144307853398,0.11203963766196265,0.13226054892834563,0.15637882055187474,0.1470258049471417,0.05376563924122077,0.04761904842343368,0.41254935934111875,0.19387386984209623
p06_straight_pre_002,0.367352179531063,0.4810896263768635,0.19985924640983913,0.31326341685910275,0.3026522847617528,0.20568668058788422,0.04834825326090394,0.05246703607651922,0.05044807164003099,0.5301036919009907,0.8548581796841407
p06_straight_pre_003,0.35919554286336447,0.49013763257090515,0.19266386783202294,0.3115041818105584,0.3176369358335211,0.2201946667727988,0.04842967067662239,0.05175183814593409,0.05132149895752561,0.5390996742440592,0.8663349350205772
p06_straight_pre_004,0.3351417617211623,0.43105899379292484,0.2188115365708841,0.3024612821512976,0.2705193085343089,0.2052520677587149,0.04838984453001695,0.048071099783146484,0.04811455117095662,0.49252399162806776,0.8368084790547444
p06_straight_pre_005,0.29647280403380366,0.42311623441777596,0.20401729603165827,0.2865653310849573,0.21985342486095058,0.17017496490519046,0.049496838892872874,0.047813096846641354,0.04807623158018568,0.42190907670475986,0.7667179297718796
p06_straight_pre_006,0.35939531579505335,0.47867591109501595,0.17409286923710052,0.28835170359823403,0.2802709789339433,0.18241570675947938,0.048326120131388824,0.05108567842951966,0.050688792390286994,0.4805691591662907,0.8065387862647443
p06_straight_pre_007,0.35664403862567856,0.47783906135470566,0.1877535286031004,0.3244209403245915,0.26186746767025354,0.1955377214852889,0.04838226795678904,0.04910091006154047,0.04790824424533299,0.5429005525586847,0.7932091821769938
p06_straight_pre_008,0.3354407181810267,0.478655912727927,0.17935195209856164,0.3282389821956034,0.28359476441468773,0.19205861807631858,0.048291663960123694,0.050251314098849385,0.04902197615417731,0.5236721527842141,0.8135776164150501
p06_straight_pre_009,0.2629863024295423,0.40948799843103745,0.21554370645442572,0.2848331446622997,0.16419764338456502,0.12133355452104126,0.047969356127978244,0.047726319763441744,0.04761954372473447,0.41353665997825795,0.6605000734280188
p06_straight_pre_010,0.2687384490046046,0.41392067579683917,0.2120449336610677,0.28175169150004137,0.16873548644807398,0.12424233207359883,0.04801560227232625,0.04770648182865563,0.04762000573509956,0.43298281143695067,0.6520770811278709
AVG,0.3165265811821773,0.44563229207298183,0.21869569040370285,0.29952733634660494,0.21095402818145179,0.17486692659673855,0.050547401663290116,0.0505521207165201,0.04929215228002135,0.4636063782722997,0.7639353159551087
