Straight,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation
p04_straight_post_005,0.20962847781969957,0.47983035250464817,0.25745328008224816,0.24799032959536188,0.22364422081546104,0.26427617657991276,0.048739458527047495,0.050073779753205316,0.049065331055091775,0.45239445422441105,0.8237979066486238
p04_straight_post_006,0.21393582832441987,0.48243080846460484,0.26905451191689145,0.22746723131760235,0.2228545701085003,0.2747502948580804,0.04893150161105641,0.05126757864718246,0.04919624076465062,0.43889711802928727,0.840387512184139
p04_straight_post_007,0.20864393954229593,0.49299128008321125,0.28749376642032487,0.25255396927765184,0.24762801351137753,0.28754607262621423,0.04893785736954196,0.048464378464027756,0.04894698373274272,0.4701787303517895,0.8972540065005267
p04_straight_post_008,0.20918196037336023,0.453337883851617,0.28273768304553376,0.26045305411553094,0.24117426796883637,0.28095737149260774,0.04876885447570198,0.04798199527392157,0.05446655793683307,0.44101520994664006,0.8885896581528916
p04_straight_post_009,0.22346277198302006,0.4871146320793094,0.28153324165513177,0.2565091518887189,0.24116622177801578,0.26219664148774335,0.04890730000650528,0.052817489521479244,0.05497412781842057,0.44119714049221825,0.8851208996499613
p04_straight_post_010,0.16862947935220124,0.3754466151547351,0.19279494936850522,0.24734511750987073,0.22441626813190307,0.2605109841359067,0.04850658598210355,0.04784276837172516,0.05004788800376266,0.37833935925123874,0.7559078243416146
p04_straight_pre_001,0.08537188281641486,0.2768452072881547,0.16064184726609465,0.09057374356346592,0.15557335332583255,0.06271865503032606,0.04898000284290953,0.047933323490449486,0.04761905318021758,0.5784950112922328,0.009936427436287124
p04_straight_pre_002,0.2263932773568679,0.4525975585365568,0.2832326066366942,0.2667891370681142,0.2877033667272219,0.19361583449961683,0.048329898408168225,0.0480701238184709,0.04811585267351257,0.45303866734433196,0.8615246918867899
p04_straight_pre_003,0.21740904374163442,0.47087917392964673,0.26038489708426765,0.261130863846466,0.21394595400933886,0.15262313515115208,0.04863964857803288,0.04794064306946085,0.05244077696193741,0.39894376134954745,0.7756769627277185
p04_straight_pre_004,0.17353456991920618,0.4118389500525287,0.2507629510266179,0.27141460439951687,0.1654741049641808,0.09948493122226897,0.04951034484421034,0.04789024838776069,0.04776183136050971,0.3932834633345269,0.631927947440993
p04_straight_pre_005,0.20737998719324277,0.4448974195139791,0.2769961695773883,0.2361188423895067,0.20938549029030015,0.14571409590885992,0.05022719038172959,0.04979529635335914,0.04842514241500547,0.4108676532450016,0.723330666333016
p04_straight_pre_006,0.21301286354703106,0.4556333988809258,0.30381982046142725,0.25872462518963846,0.22549631226339112,0.15464848484542298,0.04887163282580177,0.05010611839716317,0.0496475800882874,0.4379584058159664,0.779301004642163
p04_straight_pre_007,0.16101658352368226,0.40188135467558544,0.2189340768767038,0.25107132550796984,0.1641680812601819,0.10337477998896627,0.0481977892711997,0.04780776837225401,0.04772223189991448,0.34200290077283635,0.6362369101633925
p04_straight_pre_008,0.2083527203818111,0.4751313698820499,0.2813246629801761,0.25615100534187796,0.22935655317563625,0.16709903706608578,0.048566060457286925,0.048106786602238924,0.05002035432992402,0.420598162944016,0.7967486492729883
p04_straight_pre_009,0.2194281576150961,0.46269057552716797,0.28821196786892195,0.2594060728861279,0.23890932176187613,0.16354569351943343,0.04835572077822485,0.047908828555972886,0.05126141963115248,0.4085161360715429,0.8259579389723247
p04_straight_pre_010,0.2189269689567614,0.45169352906423477,0.2768027809117256,0.2546686313818384,0.2259857100031121,0.15992098956337628,0.04850182043023432,0.04878070598219608,0.04920242536163903,0.4048901495949112,0.7916616011689005
AVG,0.1957540424215831,0.4424592309839637,0.2527953311144983,0.2524621316171944,0.2243826065827815,0.2364590344170382,0.04885281809483269,0.049178161893285825,0.04941645075953523,0.4279521039950393,0.7947185526654937
