subject_id,motion,record_id,feature,Pre,Main,Post,Delta_MinusPre,Delta_PostMinusPre,Delta_PostMinusMain
p19,Global,jap_p19_Global_similarity_matrix,Velocity,0.047804463,0.048454128,0.049326417,0.000649666,0.001521954,0.000872288
p19,Global,straight_p19_Global_003_similarity_matrix,Velocity,0.049678253,0.051483437,0.047767246,0.001805184,-0.001911007,-0.003716191
p19,Global,uppercut_left_p19_Global_003_similarity_matrix,Velocity,0.048841632,0.048163003,0.048096367,-0.000678629,-0.000745266,-6.66E-05
p19,Global,uppercut_right_p19_Global_002_similarity_matrix,Velocity,0.04894837,0.05031031,0.051347852,0.001361939,0.002399482,0.001037542
p21,Global,hook_left_p21_Global_002_similarity_matrix,Velocity,0.068432956,0.071480175,0.070679275,0.003047219,0.002246319,-0.000800899
p21,Global,hook_right_p21_Global_001_similarity_matrix,Velocity,0.049122002,0.048775358,0.048601943,-0.000346644,-0.000520059,-0.000173415
p21,Global,jap_p21_Global_similarity_matrix,Velocity,0.04776514,0.047948906,0.047791204,0.000183766,2.61E-05,-0.000157702
p21,Global,straight_p21_Global_003_similarity_matrix,Velocity,0.08248183,0.054070171,0.050179973,-0.02841166,-0.032301858,-0.003890198
p21,Global,uppercut_left_p21_Global_003_similarity_matrix,Velocity,0.048148939,0.049002127,0.048082498,0.000853188,-6.64E-05,-0.000919629
p21,Global,uppercut_right_p21_Global_002_similarity_matrix,Velocity,0.048295951,0.048398432,0.049992259,0.000102481,0.001696307,0.001593827
p22,Global,hook_left_p22_Global_002_similarity_matrix,Velocity,0.063908573,0.065854775,0.067184771,0.001946202,0.003276198,0.001329996
p22,Global,hook_right_p22_Global_001_similarity_matrix,Velocity,0.048004089,0.048151854,0.047931568,0.000147765,-7.25E-05,-0.000220286
p22,Global,jap_p22_Global_similarity_matrix,Velocity,0.048484331,0.049995319,0.048109513,0.001510987,-0.000374819,-0.001885806
p22,Global,straight_p22_Global_003_similarity_matrix,Velocity,0.050626667,0.048319071,0.049576261,-0.002307595,-0.001050405,0.00125719
p22,Global,uppercut_left_p22_Global_003_similarity_matrix,Velocity,0.050202821,0.051548079,0.049667447,0.001345258,-0.000535374,-0.001880632
p22,Global,uppercut_right_p22_Global_002_similarity_matrix,Velocity,0.049877866,0.048783097,0.048566332,-0.001094769,-0.001311534,-0.000216765
p23,Global,hook_left_p23_Global_002_similarity_matrix,Velocity,0.070162235,0.07384765,0.071674247,0.003685415,0.001512012,-0.002173403
p23,Global,hook_right_p23_Global_001_similarity_matrix,Velocity,0.048162678,0.049136941,0.047995153,0.000974263,-0.000167525,-0.001141788
p23,Global,jap_p23_Global_similarity_matrix,Velocity,0.049475656,0.048573587,0.048175532,-0.000902069,-0.001300124,-0.000398055
p23,Global,straight_p23_Global_003_similarity_matrix,Velocity,0.047981299,0.047767576,0.04774277,-0.000213724,-0.00023853,-2.48E-05
p23,Global,uppercut_left_p23_Global_003_similarity_matrix,Velocity,0.047996091,0.048396991,0.048505342,0.000400899,0.000509251,0.000108351
p23,Global,uppercut_right_p23_Global_002_similarity_matrix,Velocity,0.052729516,0.05416118,0.05479227,0.001431664,0.002062754,0.00063109
p24,Global,hook_left_p24_Global_002_similarity_matrix,Velocity,0.071117978,0.071505996,0.071969504,0.000388019,0.000851526,0.000463507
p24,Global,hook_right_p24_Global_001_similarity_matrix,Velocity,0.04805031,0.048574112,0.048280269,0.000523802,0.000229959,-0.000293842
p24,Global,jap_p24_Global_similarity_matrix,Velocity,0.048037052,0.048400757,0.048007949,0.000363705,-2.91E-05,-0.000392808
p24,Global,straight_p24_Global_003_similarity_matrix,Velocity,0.047789055,0.047755923,0.047649361,-3.31E-05,-0.000139693,-0.000106562
p24,Global,uppercut_left_p24_Global_003_similarity_matrix,Velocity,0.048567402,0.048067266,0.047934824,-0.000500135,-0.000632577,-0.000132442
p24,Global,uppercut_right_p24_Global_002_similarity_matrix,Velocity,0.048794404,0.048819433,0.04857086,2.50E-05,-0.000223544,-0.000248573
p26,Global,hook_left_p26_Global_002_similarity_matrix,Velocity,0.069289077,0.068669556,0.068328263,-0.000619522,-0.000960814,-0.000341293
p26,Global,hook_right_p26_Global_001_similarity_matrix,Velocity,0.048988357,0.049183708,0.048965651,0.000195351,-2.27E-05,-0.000218057
p26,Global,jap_p26_Global_similarity_matrix,Velocity,0.048314715,0.048643838,0.049966981,0.000329123,0.001652266,0.001323143
p26,Global,straight_p26_Global_003_similarity_matrix,Velocity,0.048127764,0.048369621,0.049109529,0.000241858,0.000981766,0.000739908
p26,Global,uppercut_left_p26_Global_003_similarity_matrix,Velocity,0.048082184,0.047928088,0.048072443,-0.000154096,-9.74E-06,0.000144355
p26,Global,uppercut_right_p26_Global_002_similarity_matrix,Velocity,0.04814868,0.048455759,0.048102077,0.000307079,-4.66E-05,-0.000353682
