File,Column,Pre_Avg,Main_Avg,Post_Avg
straight_p24_Global_straight_001_similarity_matrix,Acceleration,0.05267317,0.05105295,0.050621656
straight_p24_Global_straight_001_similarity_matrix,Velocity,0.047822314,0.047761939,0.047663799
straight_p24_Global_straight_001_similarity_matrix,Position,0.047792894,0.047712057,0.047626777
straight_p24_Global_straight_001_similarity_matrix,Joint Angle,0.432517946,0.517819859,0.425558693
straight_p24_Global_straight_001_similarity_matrix,rotation,0.537246463,0.596794952,0.537099571
straight_p24_Global_straight_001_similarity_matrix,Overall,0.292519679,0.322253504,0.292363174
straight_p24_Global_straight_002_similarity_matrix,LShoulder,0.292874594,0.294342511,0.28534255
straight_p24_Global_straight_002_similarity_matrix,LUArm,0.085764291,0.076553734,0.094591427
straight_p24_Global_straight_002_similarity_matrix,LFArm,0.117821586,0.188711474,0.081861023
straight_p24_Global_straight_002_similarity_matrix,LHand,0.033129735,0.057027547,0.013502671
straight_p24_Global_straight_002_similarity_matrix,RShoulder,0.207682884,0.20712879,0.201980604
straight_p24_Global_straight_002_similarity_matrix,RUArm,0.080471609,0.115219768,0.070899587
straight_p24_Global_straight_002_similarity_matrix,RFArm,0.077520134,0.11781236,0.038370884
straight_p24_Global_straight_002_similarity_matrix,RHand,0.033981359,0.078278962,0.016396689
straight_p24_Global_straight_002_similarity_matrix,LThigh,0.143280343,0.137527357,0.141181581
straight_p24_Global_straight_002_similarity_matrix,LShin,0.225494719,0.25563166,0.239647906
straight_p24_Global_straight_002_similarity_matrix,LFoot,0.228158191,0.218270587,0.241323526
straight_p24_Global_straight_002_similarity_matrix,LToe,0.148120126,0.136942613,0.140902411
straight_p24_Global_straight_002_similarity_matrix,RThigh,0.144063221,0.148392113,0.137437364
straight_p24_Global_straight_002_similarity_matrix,RShin,0.196969799,0.25905664,0.181141633
straight_p24_Global_straight_002_similarity_matrix,RFoot,0.183787546,0.197688787,0.173369636
straight_p24_Global_straight_002_similarity_matrix,RToe,0.103043012,0.105758792,0.111498784
straight_p24_Global_straight_002_similarity_matrix,Hip,0.80862879,0.810631253,0.797212942
straight_p24_Global_straight_002_similarity_matrix,Ab,0.197527906,0.193435574,0.186664034
straight_p24_Global_straight_002_similarity_matrix,Chest,0.190263637,0.185639898,0.182327544
straight_p24_Global_straight_002_similarity_matrix,Neck,0.270683253,0.274449641,0.249781678
straight_p24_Global_straight_002_similarity_matrix,Head,0.273413775,0.281834621,0.247165641
straight_p24_Global_straight_002_similarity_matrix,Acceleration,0.048952448,0.047945349,0.047823998
straight_p24_Global_straight_002_similarity_matrix,Velocity,0.048237587,0.047986213,0.047668956
straight_p24_Global_straight_002_similarity_matrix,Position,0.047798789,0.04763231,0.047620298
straight_p24_Global_straight_002_similarity_matrix,Joint Angle,0.449747193,0.522023106,0.432722649
straight_p24_Global_straight_002_similarity_matrix,rotation,0.532966566,0.567257238,0.50078993
straight_p24_Global_straight_002_similarity_matrix,Overall,0.290382677,0.307444774,0.274205114
straight_p24_Global_straight_003_similarity_matrix,LShoulder,0.291238144,0.292890695,0.294491873
straight_p24_Global_straight_003_similarity_matrix,LUArm,0.081732487,0.074389097,0.090242294
straight_p24_Global_straight_003_similarity_matrix,LFArm,0.115919659,0.181697192,0.087322101
straight_p24_Global_straight_003_similarity_matrix,LHand,0.028599778,0.050450539,0.011490277
straight_p24_Global_straight_003_similarity_matrix,RShoulder,0.220148335,0.220542112,0.222581207
straight_p24_Global_straight_003_similarity_matrix,RUArm,0.075138214,0.116568392,0.075397111
straight_p24_Global_straight_003_similarity_matrix,RFArm,0.067310447,0.122693301,0.036391853
straight_p24_Global_straight_003_similarity_matrix,RHand,0.03172172,0.09033002,0.016197568
straight_p24_Global_straight_003_similarity_matrix,LThigh,0.138106633,0.133692433,0.14118222
straight_p24_Global_straight_003_similarity_matrix,LShin,0.21207699,0.244468796,0.230486916
straight_p24_Global_straight_003_similarity_matrix,LFoot,0.235630496,0.223353134,0.249795876
straight_p24_Global_straight_003_similarity_matrix,LToe,0.145882123,0.134506286,0.139462207
straight_p24_Global_straight_003_similarity_matrix,RThigh,0.142523629,0.150169774,0.14470924
straight_p24_Global_straight_003_similarity_matrix,RShin,0.176444251,0.247410602,0.167125007
straight_p24_Global_straight_003_similarity_matrix,RFoot,0.210097785,0.218176644,0.194781573
straight_p24_Global_straight_003_similarity_matrix,RToe,0.098446097,0.106659933,0.114136735
straight_p24_Global_straight_003_similarity_matrix,Hip,0.815692981,0.819469237,0.810060768
straight_p24_Global_straight_003_similarity_matrix,Ab,0.207105709,0.205981339,0.202266849
straight_p24_Global_straight_003_similarity_matrix,Chest,0.200201837,0.199073731,0.197250238
straight_p24_Global_straight_003_similarity_matrix,Neck,0.261137149,0.279324938,0.245953529
straight_p24_Global_straight_003_similarity_matrix,Head,0.264227855,0.288635293,0.242515015
straight_p24_Global_straight_003_similarity_matrix,Acceleration,0.048437852,0.047699461,0.047654877
straight_p24_Global_straight_003_similarity_matrix,Velocity,0.047789055,0.047755923,0.047649361
straight_p24_Global_straight_003_similarity_matrix,Position,0.04778493,0.047635965,0.047619897
straight_p24_Global_straight_003_similarity_matrix,Joint Angle,0.463145146,0.539755439,0.454091509
straight_p24_Global_straight_003_similarity_matrix,rotation,0.518293611,0.565333769,0.505036767
straight_p24_Global_straight_003_similarity_matrix,Overall,0.283039271,0.306484867,0.276328332
straight_p24_Global_straight_004_similarity_matrix,LShoulder,0.303590319,0.302829667,0.294420506
straight_p24_Global_straight_004_similarity_matrix,LUArm,0.092523045,0.087209565,0.096338636
straight_p24_Global_straight_004_similarity_matrix,LFArm,0.118024004,0.185443297,0.085636312
straight_p24_Global_straight_004_similarity_matrix,LHand,0.031198486,0.056695922,0.012688334
straight_p24_Global_straight_004_similarity_matrix,RShoulder,0.229731279,0.237146479,0.2247255
straight_p24_Global_straight_004_similarity_matrix,RUArm,0.079787042,0.114625902,0.071136413
straight_p24_Global_straight_004_similarity_matrix,RFArm,0.07058502,0.115894702,0.036510573
straight_p24_Global_straight_004_similarity_matrix,RHand,0.031431217,0.084021054,0.016215741
straight_p24_Global_straight_004_similarity_matrix,LThigh,0.148339694,0.146284481,0.142000426
straight_p24_Global_straight_004_similarity_matrix,LShin,0.204555634,0.263857112,0.233906522
straight_p24_Global_straight_004_similarity_matrix,LFoot,0.240095291,0.234456582,0.247841106
straight_p24_Global_straight_004_similarity_matrix,LToe,0.15251418,0.147392549,0.139304501
straight_p24_Global_straight_004_similarity_matrix,RThigh,0.148406828,0.152746233,0.143604323
straight_p24_Global_straight_004_similarity_matrix,RShin,0.192030181,0.256541943,0.175423284
straight_p24_Global_straight_004_similarity_matrix,RFoot,0.21463623,0.220759563,0.19280561
straight_p24_Global_straight_004_similarity_matrix,RToe,0.103521269,0.109131759,0.111219231
straight_p24_Global_straight_004_similarity_matrix,Hip,0.820235686,0.823935195,0.807004872
straight_p24_Global_straight_004_similarity_matrix,Ab,0.208585763,0.208283026,0.199402831
straight_p24_Global_straight_004_similarity_matrix,Chest,0.202378759,0.201602018,0.194694758
straight_p24_Global_straight_004_similarity_matrix,Neck,0.286037335,0.284432092,0.256716615
straight_p24_Global_straight_004_similarity_matrix,Head,0.290801669,0.294229289,0.254208847
straight_p24_Global_straight_004_similarity_matrix,Acceleration,0.048393158,0.047684382,0.047652102
straight_p24_Global_straight_004_similarity_matrix,Velocity,0.048102856,0.047960664,0.047697432
straight_p24_Global_straight_004_similarity_matrix,Position,0.047766107,0.047652024,0.047622535
straight_p24_Global_straight_004_similarity_matrix,Joint Angle,0.469111036,0.541818821,0.455256935
straight_p24_Global_straight_004_similarity_matrix,rotation,0.549999103,0.599380977,0.51117195
straight_p24_Global_straight_004_similarity_matrix,Overall,0.298882605,0.323516501,0.279397242
straight_p24_Global_straight_005_similarity_matrix,LShoulder,0.288343563,0.287223494,0.281930931
straight_p24_Global_straight_005_similarity_matrix,LUArm,0.08083576,0.07394623,0.087396305
straight_p24_Global_straight_005_similarity_matrix,LFArm,0.102109485,0.187314075,0.082217449
straight_p24_Global_straight_005_similarity_matrix,LHand,0.028804668,0.045155037,0.011571816
straight_p24_Global_straight_005_similarity_matrix,RShoulder,0.218609265,0.219776856,0.209904221
straight_p24_Global_straight_005_similarity_matrix,RUArm,0.078049824,0.11491102,0.069985875
straight_p24_Global_straight_005_similarity_matrix,RFArm,0.079957484,0.119772032,0.042579701
straight_p24_Global_straight_005_similarity_matrix,RHand,0.035967096,0.086150567,0.017776874
straight_p24_Global_straight_005_similarity_matrix,LThigh,0.137440168,0.129745822,0.137650106
straight_p24_Global_straight_005_similarity_matrix,LShin,0.217257981,0.25382032,0.245620637
straight_p24_Global_straight_005_similarity_matrix,LFoot,0.210978634,0.200048666,0.227071027
straight_p24_Global_straight_005_similarity_matrix,LToe,0.145833321,0.132595662,0.142142701
straight_p24_Global_straight_005_similarity_matrix,RThigh,0.136057515,0.140003558,0.1352466
straight_p24_Global_straight_005_similarity_matrix,RShin,0.196295518,0.261038967,0.187280279
straight_p24_Global_straight_005_similarity_matrix,RFoot,0.18393252,0.19456583,0.182315509
straight_p24_Global_straight_005_similarity_matrix,RToe,0.089663612,0.091077353,0.102368943
straight_p24_Global_straight_005_similarity_matrix,Hip,0.81057426,0.810726984,0.80305426
straight_p24_Global_straight_005_similarity_matrix,Ab,0.199134574,0.194570503,0.193543846
straight_p24_Global_straight_005_similarity_matrix,Chest,0.191928421,0.186314476,0.186645626
straight_p24_Global_straight_005_similarity_matrix,Neck,0.260377124,0.263575937,0.24656855
straight_p24_Global_straight_005_similarity_matrix,Head,0.263317086,0.271708412,0.242817429
straight_p24_Global_straight_005_similarity_matrix,Acceleration,0.048975872,0.048077343,0.047978178
straight_p24_Global_straight_005_similarity_matrix,Velocity,0.048221485,0.047980385,0.047701057
straight_p24_Global_straight_005_similarity_matrix,Position,0.047725723,0.047634651,0.04762153
straight_p24_Global_straight_005_similarity_matrix,Joint Angle,0.451082466,0.53972225,0.449950669
straight_p24_Global_straight_005_similarity_matrix,rotation,0.508821126,0.538272195,0.489645534
straight_p24_Global_straight_005_similarity_matrix,Overall,0.278273425,0.292953423,0.268633532
straight_p25_Global_straight_001_similarity_matrix,LShoulder,0.268711078,,0.222454732
straight_p25_Global_straight_001_similarity_matrix,LUArm,0.158976891,,0.119537064
straight_p25_Global_straight_001_similarity_matrix,LFArm,0.270050506,,0.159254582
straight_p25_Global_straight_001_similarity_matrix,LHand,0.1735966,,0.112284624
straight_p25_Global_straight_001_similarity_matrix,RShoulder,0.361711109,,0.339158688
straight_p25_Global_straight_001_similarity_matrix,RUArm,0.169466887,,0.154145707
straight_p25_Global_straight_001_similarity_matrix,RFArm,0.28909235,,0.136444031
straight_p25_Global_straight_001_similarity_matrix,RHand,0.162044696,,0.091546461
straight_p25_Global_straight_001_similarity_matrix,LThigh,0.183765033,,0.17635847
straight_p25_Global_straight_001_similarity_matrix,LShin,0.269118382,,0.229378365
straight_p25_Global_straight_001_similarity_matrix,LFoot,0.296993389,,0.273809549
straight_p25_Global_straight_001_similarity_matrix,LToe,0.18852894,,0.188021071
straight_p25_Global_straight_001_similarity_matrix,RThigh,0.193534961,,0.189818238
straight_p25_Global_straight_001_similarity_matrix,RShin,0.275843588,,0.235382306
straight_p25_Global_straight_001_similarity_matrix,RFoot,0.234058131,,0.3034104
straight_p25_Global_straight_001_similarity_matrix,RToe,0.16612389,,0.177236324
straight_p25_Global_straight_001_similarity_matrix,Hip,0.962915262,,0.939968907
straight_p25_Global_straight_001_similarity_matrix,Ab,0.365426133,,0.348279695
straight_p25_Global_straight_001_similarity_matrix,Chest,0.362215734,,0.342726729
straight_p25_Global_straight_001_similarity_matrix,Neck,0.353810718,,0.349000566
straight_p25_Global_straight_001_similarity_matrix,Head,0.323995555,,0.32104605
straight_p25_Global_straight_001_similarity_matrix,Acceleration,0.053371937,,0.055394712
straight_p25_Global_straight_001_similarity_matrix,Velocity,0.054702543,,0.048941874
straight_p25_Global_straight_001_similarity_matrix,Position,0.048734322,,0.047844643
straight_p25_Global_straight_001_similarity_matrix,Joint Angle,0.554999807,,0.457589138
straight_p25_Global_straight_001_similarity_matrix,rotation,0.895270098,,0.807528789
straight_p25_Global_straight_001_similarity_matrix,Overall,0.47200221,,0.427686716
straight_p25_Global_straight_002_similarity_matrix,LShoulder,0.269023003,,0.21061405
straight_p25_Global_straight_002_similarity_matrix,LUArm,0.162605513,,0.127416138
straight_p25_Global_straight_002_similarity_matrix,LFArm,0.306852435,,0.171871492
straight_p25_Global_straight_002_similarity_matrix,LHand,0.171627474,,0.118400066
straight_p25_Global_straight_002_similarity_matrix,RShoulder,0.323973105,,0.305515733
straight_p25_Global_straight_002_similarity_matrix,RUArm,0.151506817,,0.133545681
straight_p25_Global_straight_002_similarity_matrix,RFArm,0.279331237,,0.136328929
straight_p25_Global_straight_002_similarity_matrix,RHand,0.140655438,,0.091968663
straight_p25_Global_straight_002_similarity_matrix,LThigh,0.188465297,,0.169671558
straight_p25_Global_straight_002_similarity_matrix,LShin,0.310330233,,0.255707826
straight_p25_Global_straight_002_similarity_matrix,LFoot,0.30209091,,0.279995891
straight_p25_Global_straight_002_similarity_matrix,LToe,0.194296998,,0.192437909
straight_p25_Global_straight_002_similarity_matrix,RThigh,0.189598867,,0.169864964
straight_p25_Global_straight_002_similarity_matrix,RShin,0.27315372,,0.232803691
straight_p25_Global_straight_002_similarity_matrix,RFoot,0.232141542,,0.27296227
straight_p25_Global_straight_002_similarity_matrix,RToe,0.156780895,,0.142976047
straight_p25_Global_straight_002_similarity_matrix,Hip,0.946240847,,0.922881005
straight_p25_Global_straight_002_similarity_matrix,Ab,0.34792942,,0.323804949
straight_p25_Global_straight_002_similarity_matrix,Chest,0.345899,,0.318559474
straight_p25_Global_straight_002_similarity_matrix,Neck,0.329312983,,0.32254932
straight_p25_Global_straight_002_similarity_matrix,Head,0.302460721,,0.308033882
straight_p25_Global_straight_002_similarity_matrix,Acceleration,0.049070984,,0.051169579
straight_p25_Global_straight_002_similarity_matrix,Velocity,0.052437589,,0.049340881
straight_p25_Global_straight_002_similarity_matrix,Position,0.048205965,,0.047884124
straight_p25_Global_straight_002_similarity_matrix,Joint Angle,0.590321181,,0.485630404
straight_p25_Global_straight_002_similarity_matrix,rotation,0.870942795,,0.75241804
straight_p25_Global_straight_002_similarity_matrix,Overall,0.45957438,,0.400151082
straight_p25_Global_straight_003_similarity_matrix,LShoulder,0.275881286,,0.207771429
straight_p25_Global_straight_003_similarity_matrix,LUArm,0.166354573,,0.130076844
straight_p25_Global_straight_003_similarity_matrix,LFArm,0.30415378,,0.171958075
straight_p25_Global_straight_003_similarity_matrix,LHand,0.170530919,,0.116596026
straight_p25_Global_straight_003_similarity_matrix,RShoulder,0.369915019,,0.330611178
straight_p25_Global_straight_003_similarity_matrix,RUArm,0.165775396,,0.152802274
straight_p25_Global_straight_003_similarity_matrix,RFArm,0.28945837,,0.136488045
straight_p25_Global_straight_003_similarity_matrix,RHand,0.153912752,,0.088156286
straight_p25_Global_straight_003_similarity_matrix,LThigh,0.18887102,,0.17963903
straight_p25_Global_straight_003_similarity_matrix,LShin,0.301561717,,0.249906278
straight_p25_Global_straight_003_similarity_matrix,LFoot,0.285319445,,0.271573743
straight_p25_Global_straight_003_similarity_matrix,LToe,0.19324236,,0.190866712
straight_p25_Global_straight_003_similarity_matrix,RThigh,0.194230542,,0.187228787
straight_p25_Global_straight_003_similarity_matrix,RShin,0.265119152,,0.229685014
straight_p25_Global_straight_003_similarity_matrix,RFoot,0.239545886,,0.27178884
straight_p25_Global_straight_003_similarity_matrix,RToe,0.168681718,,0.142616104
straight_p25_Global_straight_003_similarity_matrix,Hip,0.963306324,,0.935991147
straight_p25_Global_straight_003_similarity_matrix,Ab,0.365892564,,0.3285397
straight_p25_Global_straight_003_similarity_matrix,Chest,0.363481056,,0.31813312
straight_p25_Global_straight_003_similarity_matrix,Neck,0.352103583,,0.328314793
straight_p25_Global_straight_003_similarity_matrix,Head,0.315899252,,0.311717547
straight_p25_Global_straight_003_similarity_matrix,Acceleration,0.048539067,,0.049743513
straight_p25_Global_straight_003_similarity_matrix,Velocity,0.053840778,,0.04858219
straight_p25_Global_straight_003_similarity_matrix,Position,0.048320055,,0.048060829
straight_p25_Global_straight_003_similarity_matrix,Joint Angle,0.590618442,,0.469322951
straight_p25_Global_straight_003_similarity_matrix,rotation,0.900714823,,0.780326597
straight_p25_Global_straight_003_similarity_matrix,Overall,0.474517439,,0.414193713
straight_p25_Global_straight_004_similarity_matrix,LShoulder,0.270209072,,0.206277819
straight_p25_Global_straight_004_similarity_matrix,LUArm,0.171279716,,0.134112965
straight_p25_Global_straight_004_similarity_matrix,LFArm,0.298348699,,0.155479945
straight_p25_Global_straight_004_similarity_matrix,LHand,0.169413479,,0.107608844
straight_p25_Global_straight_004_similarity_matrix,RShoulder,0.362625938,,0.302211622
straight_p25_Global_straight_004_similarity_matrix,RUArm,0.166425786,,0.148035723
straight_p25_Global_straight_004_similarity_matrix,RFArm,0.288054802,,0.131616055
straight_p25_Global_straight_004_similarity_matrix,RHand,0.157384244,,0.089629074
straight_p25_Global_straight_004_similarity_matrix,LThigh,0.186124376,,0.172282678
straight_p25_Global_straight_004_similarity_matrix,LShin,0.284640135,,0.235171718
straight_p25_Global_straight_004_similarity_matrix,LFoot,0.289880698,,0.275556068
straight_p25_Global_straight_004_similarity_matrix,LToe,0.189104617,,0.187812794
straight_p25_Global_straight_004_similarity_matrix,RThigh,0.193287428,,0.168059623
straight_p25_Global_straight_004_similarity_matrix,RShin,0.28087507,,0.222773786
straight_p25_Global_straight_004_similarity_matrix,RFoot,0.231289261,,0.246601195
straight_p25_Global_straight_004_similarity_matrix,RToe,0.158925407,,0.132604514
straight_p25_Global_straight_004_similarity_matrix,Hip,0.956175283,,0.911926411
straight_p25_Global_straight_004_similarity_matrix,Ab,0.358402414,,0.315355384
straight_p25_Global_straight_004_similarity_matrix,Chest,0.35564921,,0.309421284
straight_p25_Global_straight_004_similarity_matrix,Neck,0.348901791,,0.331130474
straight_p25_Global_straight_004_similarity_matrix,Head,0.318332855,,0.317983454
straight_p25_Global_straight_004_similarity_matrix,Acceleration,0.048246558,,0.049559548
straight_p25_Global_straight_004_similarity_matrix,Velocity,0.053298351,,0.048792806
straight_p25_Global_straight_004_similarity_matrix,Position,0.048525007,,0.048036763
straight_p25_Global_straight_004_similarity_matrix,Joint Angle,0.582005871,,0.446573757
straight_p25_Global_straight_004_similarity_matrix,rotation,0.895960297,,0.750108756
straight_p25_Global_straight_004_similarity_matrix,Overall,0.472242652,,0.39907276
straight_p25_Global_straight_005_similarity_matrix,LShoulder,0.275567931,,0.212113093
straight_p25_Global_straight_005_similarity_matrix,LUArm,0.167710831,,0.13276682
straight_p25_Global_straight_005_similarity_matrix,LFArm,0.271989692,,0.172001819
straight_p25_Global_straight_005_similarity_matrix,LHand,0.164328704,,0.11517027
straight_p25_Global_straight_005_similarity_matrix,RShoulder,0.342078543,,0.30783889
straight_p25_Global_straight_005_similarity_matrix,RUArm,0.151208213,,0.136068101
straight_p25_Global_straight_005_similarity_matrix,RFArm,0.270930641,,0.138761382
straight_p25_Global_straight_005_similarity_matrix,RHand,0.123713915,,0.083437221
straight_p25_Global_straight_005_similarity_matrix,LThigh,0.193543384,,0.172618504
straight_p25_Global_straight_005_similarity_matrix,LShin,0.296758644,,0.251739088
straight_p25_Global_straight_005_similarity_matrix,LFoot,0.313761117,,0.294974778
straight_p25_Global_straight_005_similarity_matrix,LToe,0.194808538,,0.191578896
straight_p25_Global_straight_005_similarity_matrix,RThigh,0.193267647,,0.169616642
straight_p25_Global_straight_005_similarity_matrix,RShin,0.284229292,,0.232277109
straight_p25_Global_straight_005_similarity_matrix,RFoot,0.239206721,,0.267468431
straight_p25_Global_straight_005_similarity_matrix,RToe,0.152126739,,0.129942158
straight_p25_Global_straight_005_similarity_matrix,Hip,0.948449137,,0.920453797
straight_p25_Global_straight_005_similarity_matrix,Ab,0.350205083,,0.315053968
straight_p25_Global_straight_005_similarity_matrix,Chest,0.348451569,,0.310351047
straight_p25_Global_straight_005_similarity_matrix,Neck,0.318266256,,0.311371233
straight_p25_Global_straight_005_similarity_matrix,Head,0.282512071,,0.294224896
straight_p25_Global_straight_005_similarity_matrix,Acceleration,0.048573163,,0.051288363
straight_p25_Global_straight_005_similarity_matrix,Velocity,0.049781384,,0.048820547
straight_p25_Global_straight_005_similarity_matrix,Position,0.048115921,,0.047820137
straight_p25_Global_straight_005_similarity_matrix,Joint Angle,0.590700457,,0.488526259
straight_p25_Global_straight_005_similarity_matrix,rotation,0.868632483,,0.743867842
straight_p25_Global_straight_005_similarity_matrix,Overall,0.458374202,,0.39584399
straight_p26_Global_straight_001_similarity_matrix,LShoulder,0.234656782,0.151084316,0.235257719
straight_p26_Global_straight_001_similarity_matrix,LUArm,0.112071588,0.077609123,0.12174623
straight_p26_Global_straight_001_similarity_matrix,LFArm,0.291466785,0.183851672,0.246516408
straight_p26_Global_straight_001_similarity_matrix,LHand,0.123848697,0.079914045,0.128510505
straight_p26_Global_straight_001_similarity_matrix,RShoulder,0.23723856,0.219663856,0.289142975
straight_p26_Global_straight_001_similarity_matrix,RUArm,0.099441429,0.07531571,0.157713038
straight_p26_Global_straight_001_similarity_matrix,RFArm,0.237987844,0.145694356,0.223057648
straight_p26_Global_straight_001_similarity_matrix,RHand,0.148855023,0.072427579,0.15839096
straight_p26_Global_straight_001_similarity_matrix,LThigh,0.146001481,0.092755875,0.185524552
straight_p26_Global_straight_001_similarity_matrix,LShin,0.226215466,0.136213101,0.229636778
straight_p26_Global_straight_001_similarity_matrix,LFoot,0.21053782,0.197633689,0.288509931
straight_p26_Global_straight_001_similarity_matrix,LToe,0.148355702,0.075036054,0.174598802
straight_p26_Global_straight_001_similarity_matrix,RThigh,0.150638778,0.096652564,0.187544733
straight_p26_Global_straight_001_similarity_matrix,RShin,0.172364213,0.129091049,0.221605919
straight_p26_Global_straight_001_similarity_matrix,RFoot,0.279184863,0.235795908,0.3123522
straight_p26_Global_straight_001_similarity_matrix,RToe,0.104140835,0.084245412,0.168636088
straight_p26_Global_straight_001_similarity_matrix,Hip,0.915359545,0.857730596,0.949556871
straight_p26_Global_straight_001_similarity_matrix,Ab,0.309247872,0.253222339,0.34445137
straight_p26_Global_straight_001_similarity_matrix,Chest,0.318783821,0.258823867,0.346780289
straight_p26_Global_straight_001_similarity_matrix,Neck,0.185448299,0.146663117,0.228086846
straight_p26_Global_straight_001_similarity_matrix,Head,0.187347122,0.151437556,0.235926734
straight_p26_Global_straight_001_similarity_matrix,Acceleration,0.05317872,0.053729002,0.053895979
straight_p26_Global_straight_001_similarity_matrix,Velocity,0.048018473,0.048290574,0.049288696
straight_p26_Global_straight_001_similarity_matrix,Position,0.047927108,0.047726528,0.048408063
straight_p26_Global_straight_001_similarity_matrix,Joint Angle,0.510906844,0.45378992,0.452819077
straight_p26_Global_straight_001_similarity_matrix,rotation,0.670562436,0.429688396,0.83410741
straight_p26_Global_straight_001_similarity_matrix,Overall,0.359244772,0.238707462,0.441257736
straight_p26_Global_straight_002_similarity_matrix,LShoulder,0.236504788,0.145477192,0.222022682
straight_p26_Global_straight_002_similarity_matrix,LUArm,0.117268425,0.082011354,0.128706292
straight_p26_Global_straight_002_similarity_matrix,LFArm,0.220975562,0.168860137,0.187018741
straight_p26_Global_straight_002_similarity_matrix,LHand,0.103587999,0.076785677,0.1088999
straight_p26_Global_straight_002_similarity_matrix,RShoulder,0.244876944,0.18235533,0.25898106
straight_p26_Global_straight_002_similarity_matrix,RUArm,0.109435119,0.062220755,0.138052048
straight_p26_Global_straight_002_similarity_matrix,RFArm,0.247034053,0.145851164,0.204137439
straight_p26_Global_straight_002_similarity_matrix,RHand,0.146155664,0.076677066,0.127499291
straight_p26_Global_straight_002_similarity_matrix,LThigh,0.149678226,0.088159617,0.176075464
straight_p26_Global_straight_002_similarity_matrix,LShin,0.279869507,0.161268417,0.254275011
straight_p26_Global_straight_002_similarity_matrix,LFoot,0.223771013,0.197173215,0.289908839
straight_p26_Global_straight_002_similarity_matrix,LToe,0.155704814,0.080841239,0.183288127
straight_p26_Global_straight_002_similarity_matrix,RThigh,0.148717878,0.083022158,0.16811335
straight_p26_Global_straight_002_similarity_matrix,RShin,0.186767741,0.135410362,0.21808029
straight_p26_Global_straight_002_similarity_matrix,RFoot,0.281997468,0.231986774,0.296891477
straight_p26_Global_straight_002_similarity_matrix,RToe,0.113873492,0.071923699,0.145735821
straight_p26_Global_straight_002_similarity_matrix,Hip,0.929743413,0.830466161,0.910226801
straight_p26_Global_straight_002_similarity_matrix,Ab,0.321814535,0.227005391,0.302419084
straight_p26_Global_straight_002_similarity_matrix,Chest,0.332407779,0.233345729,0.307374207
straight_p26_Global_straight_002_similarity_matrix,Neck,0.188019192,0.140992926,0.22379603
straight_p26_Global_straight_002_similarity_matrix,Head,0.187939094,0.148216599,0.237082373
straight_p26_Global_straight_002_similarity_matrix,Acceleration,0.049379459,0.049343355,0.04913208
straight_p26_Global_straight_002_similarity_matrix,Velocity,0.048460164,0.048211407,0.048549388
straight_p26_Global_straight_002_similarity_matrix,Position,0.048203493,0.047673839,0.048116777
straight_p26_Global_straight_002_similarity_matrix,Joint Angle,0.538873458,0.455787455,0.440218894
straight_p26_Global_straight_002_similarity_matrix,rotation,0.672862712,0.404490412,0.772055561
straight_p26_Global_straight_002_similarity_matrix,Overall,0.360533103,0.226082126,0.410086169
straight_p26_Global_straight_003_similarity_matrix,LShoulder,0.23443842,0.151044852,0.228851955
straight_p26_Global_straight_003_similarity_matrix,LUArm,0.112094985,0.081798985,0.126233524
straight_p26_Global_straight_003_similarity_matrix,LFArm,0.241360301,0.1739134,0.228734287
straight_p26_Global_straight_003_similarity_matrix,LHand,0.111338415,0.081845367,0.122782113
straight_p26_Global_straight_003_similarity_matrix,RShoulder,0.239441922,0.221441045,0.291093445
straight_p26_Global_straight_003_similarity_matrix,RUArm,0.109161737,0.074715779,0.158219397
straight_p26_Global_straight_003_similarity_matrix,RFArm,0.241081254,0.1397071,0.213591966
straight_p26_Global_straight_003_similarity_matrix,RHand,0.148206593,0.077680758,0.14744146
straight_p26_Global_straight_003_similarity_matrix,LThigh,0.144377159,0.09004656,0.175302046
straight_p26_Global_straight_003_similarity_matrix,LShin,0.264396065,0.15834798,0.247200599
straight_p26_Global_straight_003_similarity_matrix,LFoot,0.206414209,0.183224038,0.274353383
straight_p26_Global_straight_003_similarity_matrix,LToe,0.151577913,0.07983603,0.18191602
straight_p26_Global_straight_003_similarity_matrix,RThigh,0.145119514,0.087775903,0.172991411
straight_p26_Global_straight_003_similarity_matrix,RShin,0.163266754,0.116541906,0.203473652
straight_p26_Global_straight_003_similarity_matrix,RFoot,0.272811131,0.220226216,0.280019081
straight_p26_Global_straight_003_similarity_matrix,RToe,0.09694471,0.075738531,0.143273228
straight_p26_Global_straight_003_similarity_matrix,Hip,0.910456998,0.848613056,0.92636102
straight_p26_Global_straight_003_similarity_matrix,Ab,0.30395932,0.246183167,0.320654896
straight_p26_Global_straight_003_similarity_matrix,Chest,0.313756461,0.25158958,0.32763291
straight_p26_Global_straight_003_similarity_matrix,Neck,0.181003781,0.141981151,0.218425747
straight_p26_Global_straight_003_similarity_matrix,Head,0.179853881,0.147345072,0.227655625
straight_p26_Global_straight_003_similarity_matrix,Acceleration,0.048371749,0.048615835,0.048558717
straight_p26_Global_straight_003_similarity_matrix,Velocity,0.048127764,0.048369621,0.049109529
straight_p26_Global_straight_003_similarity_matrix,Position,0.048008757,0.047751136,0.04827299
straight_p26_Global_straight_003_similarity_matrix,Joint Angle,0.516198547,0.44715864,0.441817677
